"hh_id","hh_cluster","hhweight","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","monthly_exp","monthly_exp_per_cap","country","dried","fresh","any_fish"
"2_312_7","2_312",262.196105957031,7101,14.34003067,-16.92365279,"rural",14,7,7,22500,1607.14285714286,"SEN","yes","yes","yes"
"1_299_5","1_299",353.079772949219,7101,14.4176499,-16.965685,"urban",5,2,3,13100,2620,"SEN","yes","yes","yes"
"2_113_10","2_113",140.95166015625,7101,12.57059729,-16.27179809,"urban",7,3,4,2300,328.571428571429,"SEN","no","yes","yes"
"1_35_3","1_35",739.865478515625,7101,14.7727247,-17.41414,"urban",7,6,1,127600,18228.5714285714,"SEN","yes","yes","yes"
"2_225_6","2_225",82.1719818115234,7101,13.75589571,-13.67530237,"urban",9,7,2,10500,1166.66666666667,"SEN","yes","yes","yes"
"1_545_10","1_545",27.3697242736816,7101,12.563309,-12.1984765,"urban",6,2,4,13350,2225,"SEN","no","yes","yes"
"1_193_4","1_193",231.654602050781,7101,16.5240398,-15.297202,"rural",2,1,1,9600,4800,"SEN","yes","yes","yes"
"1_61_1","1_61",715.303039550781,7101,14.7360544,-17.3194634,"urban",7,6,1,56500,8071.42857142857,"SEN","yes","yes","yes"
"2_26_4","2_26",354.073608398438,7101,14.7335877,-17.4556509,"urban",2,2,0,22500,11250,"SEN","no","no","no"
"1_563_9","1_563",85.9177780151367,7101,13.225472,-11.607298,"rural",5,3,2,2550,510,"SEN","no","no","no"
"2_194_6","2_194",548.889831542969,7101,16.22678821,-15.30165402,"rural",7,2,5,2500,357.142857142857,"SEN","yes","no","yes"
"2_577_6","2_577",86.9562454223633,7101,13.0615589,-15.63560471,"urban",13,4,9,8900,684.615384615385,"SEN","yes","yes","yes"
"1_514_11","1_514",87.2946090698242,7101,13.9813446,-14.8044016,"urban",2,2,0,500,250,"SEN","no","no","no"
"1_122_2","1_122",135.924255371094,7101,12.564672,-16.2476059,"urban",7,5,2,9050,1292.85714285714,"SEN","yes","yes","yes"
"2_67_6","2_67",203.738616943359,7101,14.74179176,-17.24750878,"rural",4,3,1,62350,15587.5,"SEN","yes","yes","yes"
"1_103_7","1_103",167.466003417969,7101,12.556425,-16.5862316,"rural",6,5,1,3100,516.666666666667,"SEN","no","yes","yes"
"1_597_11","1_597",163.444259643555,7101,12.5854469,-15.4301442,"rural",13,7,6,6100,469.230769230769,"SEN","yes","yes","yes"
"2_502_2","2_502",231.273422241211,7101,14.44749027,-15.64951505,"rural",18,7,11,7200,400,"SEN","yes","yes","yes"
"1_505_1","1_505",224.561233520508,7101,14.005099,-15.4394767,"rural",6,3,3,500,83.3333333333333,"SEN","yes","no","yes"
"2_48_6","2_48",608.004272460938,7101,14.75673157,-17.39200817,"urban",1,1,0,2450,2450,"SEN","no","no","no"
"2_326_7","2_326",399.750427246094,7101,14.78698613,-16.91955444,"urban",1,1,0,750,750,"SEN","no","no","no"
"2_560_5","2_560",64.0836029052734,7101,12.44355515,-11.37417819,"rural",8,3,5,16900,2112.5,"SEN","no","yes","yes"
"1_379_4","1_379",322.165710449219,7101,15.5633659,-16.267575,"rural",8,5,3,28200,3525,"SEN","yes","yes","yes"
"1_350_10","1_350",278.304290771484,7101,15.3418742,-16.11964,"rural",6,3,3,3000,500,"SEN","yes","yes","yes"
"2_54_4","2_54",365.461730957031,7101,14.7454446,-17.3889935,"urban",5,2,3,7900,1580,"SEN","no","no","no"
"2_124_6","2_124",208.997192382813,7101,12.59225013,-16.08038201,"rural",6,3,3,2600,433.333333333333,"SEN","yes","yes","yes"
"1_87_7","1_87",210.482696533203,7101,12.7810836,-16.5086971,"urban",5,5,0,6500,1300,"SEN","no","yes","yes"
"2_482_7","2_482",100.970886230469,7101,15.5537425,-13.10316698,"urban",7,3,4,2800,400,"SEN","yes","no","yes"
"1_434_5","1_434",204.329940795898,7101,12.8641536,-14.2890067,"rural",7,3,4,2000,285.714285714286,"SEN","no","yes","yes"
"2_126_7","2_126",237.10481262207,7101,12.46898435,-16.40672529,"rural",2,2,0,1000,500,"SEN","no","yes","yes"
"2_444_7","2_444",181.078521728516,7101,12.79926633,-13.66090867,"rural",5,3,2,3500,700,"SEN","no","no","no"
"1_195_11","1_195",81.7736206054688,7101,16.3215314,-15.0342114,"rural",6,3,3,12600,2100,"SEN","yes","no","yes"
"1_195_2","1_195",81.7736206054688,7101,16.3215314,-15.0342114,"rural",13,6,7,8500,653.846153846154,"SEN","yes","yes","yes"
"1_230_9","1_230",146.563507080078,7101,13.7691853,-13.656384,"urban",4,4,0,10500,2625,"SEN","yes","yes","yes"
"1_103_6","1_103",167.466003417969,7101,12.556425,-16.5862316,"rural",7,5,2,4000,571.428571428571,"SEN","no","yes","yes"
"1_516_11","1_516",73.6831207275391,7101,13.9826641,-14.7972126,"urban",7,4,3,19900,2842.85714285714,"SEN","yes","yes","yes"
"1_122_8","1_122",135.924255371094,7101,12.564672,-16.2476059,"urban",6,4,2,52000,8666.66666666667,"SEN","yes","yes","yes"
"1_445_1","1_445",239.362594604492,7101,13.1463767,-13.7671119,"rural",20,10,10,14300,715,"SEN","yes","yes","yes"
"2_486_6","2_486",209.8154296875,7101,15.4732854,-13.049372,"rural",16,9,7,25400,1587.5,"SEN","no","yes","yes"
"2_322_6","2_322",329.554321289063,7101,14.77319821,-17.06988871,"rural",7,4,3,7400,1057.14285714286,"SEN","yes","yes","yes"
"1_364_9","1_364",348.287261962891,7101,15.3753517,-15.4724998,"rural",5,2,3,13700,2740,"SEN","yes","yes","yes"
"2_388_7","2_388",83.0868606567383,7101,14.19277239,-16.6616965,"urban",7,2,5,6900,985.714285714286,"SEN","no","yes","yes"
"2_452_9","2_452",231.056198120117,7101,12.94699294,-13.93882438,"rural",8,3,5,3200,400,"SEN","yes","yes","yes"
"1_179_1","1_179",237.268203735352,7101,16.4360613,-15.6979335,"urban",7,5,2,5500,785.714285714286,"SEN","yes","yes","yes"
"1_307_4","1_307",400.107513427734,7101,14.5430738,-16.6148574,"rural",12,4,8,5750,479.166666666667,"SEN","yes","yes","yes"
"2_500_5","2_500",68.8325576782227,7101,13.81357868,-15.40492583,"urban",11,7,4,15500,1409.09090909091,"SEN","yes","yes","yes"
"2_361_5","2_361",279.280639648438,7101,15.4702873,-15.50516677,"rural",7,5,2,4400,628.571428571429,"SEN","no","yes","yes"
"2_435_10","2_435",244.120681762695,7101,12.94104401,-14.17080073,"rural",8,5,3,2200,275,"SEN","no","no","no"
"2_32_5","2_32",360.76416015625,7101,14.75453624,-17.44934514,"urban",11,9,2,39200,3563.63636363636,"SEN","yes","yes","yes"
"2_8_6","2_8",279.429321289063,7101,14.7065038,-17.4559148,"urban",5,4,1,20100,4020,"SEN","yes","yes","yes"
"1_141_8","1_141",104.736854553223,7101,14.6442603,-16.2289141,"urban",9,5,4,13200,1466.66666666667,"SEN","yes","yes","yes"
"1_493_9","1_493",67.1952972412109,7101,14.1042917,-15.5458999,"urban",25,18,7,28500,1140,"SEN","yes","yes","yes"
"1_23_7","1_23",652.773498535156,7101,14.7175734,-17.4643456,"urban",3,3,0,28500,9500,"SEN","no","no","no"
"1_167_4","1_167",529.309387207031,7101,14.8510641,-15.9164999,"rural",1,1,0,750,750,"SEN","yes","yes","yes"
"2_587_7","2_587",161.858535766602,7101,13.14603758,-15.53756973,"rural",7,2,5,4900,700,"SEN","yes","yes","yes"
"2_282_4","2_282",245.515884399414,7101,13.79251139,-15.47537065,"rural",12,4,8,10500,875,"SEN","yes","yes","yes"
"1_239_3","1_239",229.880157470703,7101,13.6333183,-13.5352024,"rural",19,7,12,25500,1342.10526315789,"SEN","no","yes","yes"
"2_444_8","2_444",181.078521728516,7101,12.79926633,-13.66090867,"rural",6,2,4,3600,600,"SEN","no","yes","yes"
"1_39_11","1_39",874.916076660156,7101,14.7854217,-17.3400317,"urban",1,1,0,1550,1550,"SEN","no","no","no"
"1_45_8","1_45",884.816162109375,7101,14.7836939,-17.3212583,"urban",3,2,1,22400,7466.66666666667,"SEN","yes","yes","yes"
"1_507_7","1_507",216.450347900391,7101,13.8606068,-15.3207968,"rural",20,8,12,500,25,"SEN","yes","yes","yes"
"1_157_10","1_157",583.362976074219,7101,14.8633822,-15.8526445,"rural",19,12,7,9000,473.684210526316,"SEN","yes","yes","yes"
"2_585_6","2_585",153.474945068359,7101,12.99072795,-15.74459024,"rural",8,5,3,5100,637.5,"SEN","yes","yes","yes"
"2_188_6","2_188",213.517150878906,7101,16.33595764,-14.16927856,"rural",13,5,8,6300,484.615384615385,"SEN","no","yes","yes"
"1_242_4","1_242",182.678298950195,7101,13.9122326,-12.6942237,"rural",9,4,5,9300,1033.33333333333,"SEN","no","no","no"
"1_313_4","1_313",418.980499267578,7101,14.6365368,-17.0838158,"rural",14,9,5,42300,3021.42857142857,"SEN","yes","yes","yes"
"1_81_8","1_81",350.731658935547,7101,14.784037,-17.3711283,"urban",6,2,4,36200,6033.33333333333,"SEN","yes","yes","yes"
"1_345_10","1_345",106.60285949707,7101,15.4772716,-16.3402398,"urban",3,2,1,8000,2666.66666666667,"SEN","no","no","no"
"2_69_6","2_69",155.548233032227,7101,14.797328,-17.19039902,"rural",2,2,0,24700,12350,"SEN","no","yes","yes"
"1_582_10","1_582",180.779968261719,7101,13.2420642,-15.4935532,"rural",26,12,14,18250,701.923076923077,"SEN","yes","yes","yes"
"2_443_4","2_443",118.509269714355,7101,12.93265108,-14.0840713,"urban",4,2,2,12500,3125,"SEN","no","yes","yes"
"1_455_7","1_455",241.480834960938,7101,13.2668865,-14.5460588,"rural",8,5,3,4350,543.75,"SEN","yes","yes","yes"
"2_187_9","2_187",272.489318847656,7101,16.3990684,-14.31904957,"urban",10,7,3,23400,2340,"SEN","no","yes","yes"
"2_332_6","2_332",475.29150390625,7101,14.95177148,-16.82111724,"urban",1,1,0,8600,8600,"SEN","no","no","no"
"2_291_10","2_291",166.853851318359,7101,14.36945377,-15.74769671,"urban",12,8,4,37700,3141.66666666667,"SEN","yes","yes","yes"
"1_189_1","1_189",210.071853637695,7101,16.4557921,-14.327483,"rural",7,5,2,2200,314.285714285714,"SEN","yes","yes","yes"
"2_36_8","2_36",439.187561035156,7101,14.7850251,-17.3832189,"urban",5,3,2,15900,3180,"SEN","yes","yes","yes"
"1_247_11","1_247",199.682632446289,7101,13.8170328,-14.4385933,"rural",8,4,4,2000,250,"SEN","no","no","no"
"2_469_9","2_469",219.804061889648,7101,15.81311907,-13.49556319,"rural",13,9,4,7500,576.923076923077,"SEN","yes","yes","yes"
"2_410_5","2_410",195.550231933594,7101,13.93031842,-16.33525744,"rural",9,5,4,38200,4244.44444444444,"SEN","no","yes","yes"
"1_557_1","1_557",40.0078010559082,7101,12.6953973,-12.8372601,"rural",21,11,10,13800,657.142857142857,"SEN","no","no","no"
"1_432_12","1_432",231.094573974609,7101,12.7858986,-14.7958222,"rural",10,7,3,2000,200,"SEN","no","yes","yes"
"1_299_7","1_299",353.079772949219,7101,14.4176499,-16.965685,"urban",9,7,2,37800,4200,"SEN","yes","yes","yes"
"2_34_7","2_34",476.552276611328,7101,14.7850251,-17.3832189,"urban",4,2,2,17900,4475,"SEN","no","yes","yes"
"1_552_6","1_552",62.8613624572754,7101,12.6768322,-12.5135045,"rural",3,2,1,750,250,"SEN","no","no","no"
"1_148_4","1_148",132.999176025391,7101,14.7876327,-15.9024853,"urban",4,1,3,33700,8425,"SEN","yes","yes","yes"
"2_111_9","2_111",121.707954406738,7101,12.58060619,-16.28064958,"urban",6,5,1,3600,600,"SEN","yes","yes","yes"
"2_262_4","2_262",130.779495239258,7101,14.15441251,-16.06106782,"urban",23,9,14,32000,1391.30434782609,"SEN","no","yes","yes"
"2_22_8","2_22",446.705261230469,7101,14.7492458,-17.4693982,"urban",6,3,3,8400,1400,"SEN","yes","yes","yes"
"1_13_7","1_13",587.516296386719,7101,14.7376315,-17.422701,"urban",12,7,5,32000,2666.66666666667,"SEN","yes","yes","yes"
"1_7_1","1_7",518.303466796875,7101,14.6964147,-17.4598233,"urban",4,3,1,88250,22062.5,"SEN","yes","yes","yes"
"1_253_8","1_253",161.160003662109,7101,14.1666693,-16.087006,"urban",4,4,0,27700,6925,"SEN","yes","yes","yes"
"2_596_5","2_596",149.954284667969,7101,12.8812117,-14.9399328,"rural",9,3,6,8000,888.888888888889,"SEN","no","yes","yes"
"1_70_9","1_70",103.887939453125,7101,14.8067132,-17.1824951,"rural",2,2,0,1400,700,"SEN","yes","no","yes"
"1_5_9","1_5",302.120697021484,7101,14.6802211,-17.4572643,"urban",2,2,0,11600,5800,"SEN","no","no","no"
"1_206_3","1_206",167.438674926758,7101,16.0069174,-16.4961055,"urban",13,6,7,1750,134.615384615385,"SEN","yes","yes","yes"
"2_238_7","2_238",232.44157409668,7101,13.34400986,-13.67866146,"rural",4,3,1,5500,1375,"SEN","no","yes","yes"
"1_501_12","1_501",216.421203613281,7101,14.2864487,-15.5344455,"rural",11,5,6,11050,1004.54545454545,"SEN","yes","yes","yes"
"2_46_7","2_46",674.069641113281,7101,14.77128956,-17.31353066,"urban",9,8,1,25000,2777.77777777778,"SEN","yes","yes","yes"
"1_122_12","1_122",135.924255371094,7101,12.564672,-16.2476059,"urban",14,5,9,1500,107.142857142857,"SEN","yes","yes","yes"
"1_483_10","1_483",203.884918212891,7101,14.9989449,-12.6373174,"rural",11,5,6,6000,545.454545454545,"SEN","yes","yes","yes"
"2_254_5","2_254",205.013732910156,7101,14.17206287,-16.08036769,"urban",14,5,9,15000,1071.42857142857,"SEN","no","yes","yes"
"2_24_7","2_24",416.390502929688,7101,14.7384433,-17.4461247,"urban",2,2,0,11150,5575,"SEN","no","no","no"
"1_531_8","1_531",22.2871627807617,7101,12.5550697,-12.1758723,"urban",2,2,0,11600,5800,"SEN","no","no","no"
"2_252_7","2_252",196.649154663086,7101,14.1580545,-16.10096121,"urban",3,1,2,43500,14500,"SEN","yes","yes","yes"
"1_366_7","1_366",89.0399322509766,7101,15.612888,-16.2245033,"urban",9,6,3,13300,1477.77777777778,"SEN","yes","yes","yes"
"1_421_5","1_421",140.144561767578,7101,12.8795805,-14.9392088,"urban",10,6,4,10900,1090,"SEN","yes","yes","yes"
"2_428_7","2_428",134.310501098633,7101,12.88605541,-14.93197629,"urban",26,17,9,26000,1000,"SEN","no","yes","yes"
"2_359_5","2_359",236.052856445313,7101,15.29246001,-15.16624706,"rural",16,7,9,11000,687.5,"SEN","no","yes","yes"
"1_283_6","1_283",275.804595947266,7101,13.828321,-15.9949061,"rural",8,4,4,29200,3650,"SEN","no","yes","yes"
"2_73_5","2_73",200.256210327148,7101,14.80015704,-17.27201119,"rural",14,7,7,30800,2200,"SEN","yes","yes","yes"
"2_382_5","2_382",449.335754394531,7101,15.94175516,-16.16294251,"rural",9,4,5,6600,733.333333333333,"SEN","yes","yes","yes"
"2_209_4","2_209",184.141235351563,7101,16.00423966,-16.48951398,"urban",17,10,7,23300,1370.58823529412,"SEN","no","yes","yes"
"1_429_11","1_429",137.458938598633,7101,12.9052279,-14.4667865,"urban",9,5,4,4700,522.222222222222,"SEN","no","yes","yes"
"1_31_2","1_31",743.110534667969,7101,14.7377188,-17.4490136,"urban",5,2,3,42250,8450,"SEN","yes","yes","yes"
"1_228_5","1_228",100.096633911133,7101,13.7693724,-13.6634256,"urban",9,3,6,15000,1666.66666666667,"SEN","no","yes","yes"
"1_29_6","1_29",384.963073730469,7101,14.7400875,-17.4653945,"urban",11,7,4,81200,7381.81818181818,"SEN","yes","yes","yes"
"2_138_9","2_138",108.030494689941,7101,14.65990135,-16.20844279,"urban",10,4,6,21000,2100,"SEN","yes","yes","yes"
"2_566_8","2_566",76.7303085327148,7101,12.70713974,-15.55800589,"urban",14,8,6,58900,4207.14285714286,"SEN","no","yes","yes"
"1_309_4","1_309",335.939331054688,7101,14.2996104,-16.7391359,"rural",27,14,13,18350,679.62962962963,"SEN","no","yes","yes"
"2_306_7","2_306",595.924255371094,7101,14.44958994,-17.01394436,"urban",3,2,1,6300,2100,"SEN","yes","yes","yes"
"1_595_3","1_595",167.845199584961,7101,12.4966847,-15.6134433,"rural",17,8,9,18050,1061.76470588235,"SEN","no","yes","yes"
"2_136_8","2_136",97.4098434448242,7101,14.67072126,-16.22381645,"urban",44,26,18,53200,1209.09090909091,"SEN","yes","yes","yes"
"2_476_7","2_476",105.613227844238,7101,15.48604986,-13.17498535,"urban",9,6,3,3500,388.888888888889,"SEN","no","yes","yes"
"2_382_6","2_382",449.335754394531,7101,15.94175516,-16.16294251,"rural",9,2,7,3100,344.444444444444,"SEN","yes","yes","yes"
"2_302_5","2_302",408.078582763672,7101,14.43431943,-16.96641108,"urban",1,1,0,NA,NA,"SEN","no","no","no"
"1_419_11","1_419",208.667129516602,7101,14.2729153,-15.9459991,"rural",9,4,5,13300,1477.77777777778,"SEN","yes","yes","yes"
"2_246_8","2_246",268.040710449219,7101,13.83168769,-14.61986959,"rural",7,3,4,2500,357.142857142857,"SEN","yes","yes","yes"
"1_374_11","1_374",99.9948196411133,7101,15.6250542,-16.2165534,"urban",13,5,8,20100,1546.15384615385,"SEN","yes","yes","yes"
"2_528_9","2_528",19.0810966491699,7101,12.55312012,-12.1777516,"urban",5,1,4,17250,3450,"SEN","yes","yes","yes"
"2_16_6","2_16",369.490295410156,7101,14.7224035,-17.4544196,"urban",5,3,2,101700,20340,"SEN","yes","yes","yes"
"1_265_8","1_265",187.208267211914,7101,14.1453553,-16.0930184,"urban",5,3,2,13100,2620,"SEN","yes","yes","yes"
"2_292_11","2_292",242.446929931641,7101,14.1389984,-16.0781366,"rural",9,4,5,14000,1555.55555555556,"SEN","yes","yes","yes"
"1_217_8","1_217",227.345916748047,7101,14.456879,-12.2104616,"urban",1,1,0,1200,1200,"SEN","no","no","no"
"1_255_3","1_255",204.119567871094,7101,14.1659281,-16.0614263,"urban",12,7,5,39600,3300,"SEN","yes","yes","yes"
"1_559_1","1_559",67.9349822998047,7101,12.463267,-11.6115491,"rural",22,15,7,2000,90.9090909090909,"SEN","no","no","no"
"1_451_5","1_451",223.082305908203,7101,13.0102098,-13.9996301,"rural",13,5,8,6700,515.384615384615,"SEN","yes","yes","yes"
"1_241_1","1_241",172.537704467773,7101,14.1834739,-12.7137148,"urban",1,1,0,2750,2750,"SEN","no","no","no"
"1_392_12","1_392",339.137786865234,7101,14.1502506,-16.638012,"rural",16,11,5,27000,1687.5,"SEN","yes","yes","yes"
"2_488_6","2_488",208.533264160156,7101,15.03758024,-13.61256913,"rural",9,4,5,NA,NA,"SEN","no","no","no"
"1_65_8","1_65",824.920837402344,7101,14.7779637,-17.2274759,"urban",2,2,0,1400,700,"SEN","yes","yes","yes"
"2_128_7","2_128",75.4125518798828,7101,14.70144199,-16.44991381,"urban",3,2,1,17300,5766.66666666667,"SEN","yes","yes","yes"
"2_375_5","2_375",122.994277954102,7101,15.62301032,-16.21747684,"urban",12,7,5,21400,1783.33333333333,"SEN","yes","yes","yes"
"1_120_5","1_120",156.751358032227,7101,12.5795006,-16.2654004,"urban",5,3,2,9100,1820,"SEN","no","yes","yes"
"1_392_7","1_392",339.137786865234,7101,14.1502506,-16.638012,"rural",13,6,7,7000,538.461538461538,"SEN","yes","yes","yes"
"1_440_2","1_440",122.089363098145,7101,12.9115348,-14.1617885,"urban",4,2,2,4450,1112.5,"SEN","no","yes","yes"
"2_181_10","2_181",279.722717285156,7101,16.51956134,-15.44695047,"rural",6,1,5,3000,500,"SEN","yes","yes","yes"
"1_61_10","1_61",715.303039550781,7101,14.7360544,-17.3194634,"urban",1,1,0,1950,1950,"SEN","no","no","no"
"2_187_10","2_187",272.489318847656,7101,16.3990684,-14.31904957,"urban",14,5,9,26000,1857.14285714286,"SEN","no","yes","yes"
"1_301_11","1_301",265.238708496094,7101,14.4216853,-16.9698289,"urban",8,5,3,23700,2962.5,"SEN","yes","yes","yes"
"2_403_6","2_403",84.9969100952148,7101,13.87680189,-16.36375934,"urban",15,5,10,17000,1133.33333333333,"SEN","no","yes","yes"
"1_501_6","1_501",216.421203613281,7101,14.2864487,-15.5344455,"rural",6,2,4,250,41.6666666666667,"SEN","no","yes","yes"
"2_84_6","2_84",549.894348144531,7101,14.7876436,-17.3769622,"urban",5,4,1,91100,18220,"SEN","yes","yes","yes"
"1_189_8","1_189",210.071853637695,7101,16.4557921,-14.327483,"rural",32,16,16,16600,518.75,"SEN","yes","yes","yes"
"1_495_11","1_495",74.7444839477539,7101,14.0955608,-15.5518991,"urban",5,5,0,4100,820,"SEN","yes","yes","yes"
"1_539_9","1_539",23.8379135131836,7101,12.5592113,-12.190939,"urban",12,4,8,2700,225,"SEN","no","yes","yes"
"1_449_12","1_449",205.030914306641,7101,12.6975231,-13.7452108,"rural",9,5,4,22500,2500,"SEN","no","yes","yes"
"2_75_6","2_75",131.807083129883,7101,14.86404249,-17.21112902,"rural",6,2,4,9200,1533.33333333333,"SEN","yes","yes","yes"
"2_536_7","2_536",24.0991439819336,7101,12.56250524,-12.18086848,"urban",9,4,5,8550,950,"SEN","yes","yes","yes"
"2_380_4","2_380",418.347106933594,7101,15.69910538,-16.12735828,"rural",7,3,4,5000,714.285714285714,"SEN","yes","yes","yes"
"2_544_7","2_544",20.7945690155029,7101,12.55526125,-12.2046947,"urban",7,4,3,22600,3228.57142857143,"SEN","no","no","no"
"2_500_6","2_500",68.8325576782227,7101,13.81357868,-15.40492583,"urban",1,1,0,700,700,"SEN","no","no","no"
"1_116_8","1_116",218.939376831055,7101,12.5483125,-16.2658042,"urban",8,6,2,13100,1637.5,"SEN","yes","yes","yes"
"1_215_8","1_215",122.150444030762,7101,14.9072764,-12.4565745,"urban",11,11,0,23000,2090.90909090909,"SEN","no","yes","yes"
"1_305_9","1_305",380.597778320313,7101,14.5650578,-17.1275627,"urban",8,6,2,15000,1875,"SEN","yes","no","yes"
"1_184_8","1_184",238.718017578125,7101,16.4782313,-15.9889216,"rural",13,9,4,13500,1038.46153846154,"SEN","yes","yes","yes"
"2_282_5","2_282",245.515884399414,7101,13.79251139,-15.47537065,"rural",7,2,5,2450,350,"SEN","yes","yes","yes"
"2_359_6","2_359",236.052856445313,7101,15.29246001,-15.16624706,"rural",9,4,5,9800,1088.88888888889,"SEN","yes","yes","yes"
"2_246_9","2_246",268.040710449219,7101,13.83168769,-14.61986959,"rural",11,5,6,1600,145.454545454545,"SEN","yes","no","yes"
"1_278_2","1_278",156.683334350586,7101,13.7488444,-15.7813408,"urban",9,5,4,32100,3566.66666666667,"SEN","yes","yes","yes"
"2_90_5","2_90",222.161743164063,7101,12.89897615,-16.3479408,"rural",8,4,4,7050,881.25,"SEN","no","yes","yes"
"1_425_7","1_425",193.556304931641,7101,12.9067519,-14.9415684,"urban",7,2,5,2500,357.142857142857,"SEN","yes","no","yes"
"1_447_8","1_447",120.740417480469,7101,13.331947,-13.8225279,"rural",9,3,6,7800,866.666666666667,"SEN","no","yes","yes"
"1_249_4","1_249",191.919692993164,7101,14.3013558,-14.4350638,"rural",5,5,0,12000,2400,"SEN","yes","no","yes"
"2_560_6","2_560",64.0836029052734,7101,12.44355515,-11.37417819,"rural",6,2,4,33750,5625,"SEN","no","yes","yes"
"1_241_11","1_241",172.537704467773,7101,14.1834739,-12.7137148,"urban",20,13,7,8000,400,"SEN","yes","yes","yes"
