Country (Name),ASFIS species (Name),FAO major fishing area (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S
Poland,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,145,,3120,,15353,,23685,,76720,,106119,,136113,,2633,,0,,0,,1542,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2439,,1269,,0,,0,,0,,0,,14244,,0,,0,,0,,0,,0,,3006,,6151,,1639,,5313,,1103,,1449,,371,,563,,2253,,142,,0,,0,...,0,,0,,0,
Poland,Pacific sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Poland,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1480,,1115,,1486,,386,,98,,1411,,1399,,39364,,40539,,50124,,46713,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7166,,2553,,0,,0,,0,,3463,,4824,,0,,0,,0,,0,,0,,607,,6771,,3646,,19076,,8890,,15899,,2686,,126,,442,,581,,0,,0,...,171,,0,,0,
Portugal,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,N,0,,0,,0,N,0,,0,,1,,1,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
Portugal,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,4,,0,,0,,1,,0,,0,,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
Portugal,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,83,,141,,198,,79,,51,,35,,67,,31,,31,,7,,3,,1,,2,,2,,7,,16,,36,,40,,23,,18,,10,,13,,20,,467,,110,,3,,6,,9,,11,,10,,8,,13,,0,N,9,,8,,0.93,,1.37,,0.23,,5.71,
Portugal,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,7,,2,,3,,1,,0,N,0,N,0,N,0,N,0,N,0,N,1,,5,,11,,2,,3,,1,,2,,5,,4,,3,,5,,4,,4,,1,,2,,1,,2,,2,,1,,0,N,1,,0,,0.22,,0.14,,0.32,,2.31,
Portugal,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,78,,22,,44,,192,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,172,,53,,1,,0,...,0,...,0,...,100,,0,...,0,...,0,,0,,0,,0,,0,...,0,...,0,...
Qatar,Dorab wolf-herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,1,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,N,0,N,0,N,0,N,0,N,0,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,0.4,,0.1,,1.3,,2.7,,6.1,,6,,6.6,,7.7,
Qatar,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,1,,0,N,1,,0,N,13,,9,,0,N,0,N,0,,0,N,0,N,0,N,0,N,0,N,0,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Republic of Korea,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,92,,31,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,201,,0,,0,,0,,0,...,0,...
Republic of Korea,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5128,,695,,7633,,5799,,2653,,0,,0,,0,,0,,0,...,0,...
Republic of Korea,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2383,,626,,78,,0,,0,,0,,0,,0,,0,,0,...,0,...
Romania,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,N,103,,71,,705,,21,,0,,857,,29,,0,,0,,0,,181,,55,,5,,52,,0,,0,,144,,345,,852,,319,,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Romania,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,N,0,N,1500,,0,,0,,0,,0,,100,,21275,,34939,,17641,,26968,,10566,,678,,4541,,0,,0,,2510,,0,,2716,,8425,,16808,,28065,,29419,,16754,,19941,,8806,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Romania,Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,599,,2409,,230,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Romania,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,800,,74,,647,,3303,,4110,,1188,,1821,,611,,11,,0,,122,,356,,219,,874,,2706,,2691,,5879,,5602,,4842,,6752,,4248,,5709,,7288,,4161,,53,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Romania,Red-eye round herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,165,,1064,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Romania,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,1512,,960,,150,,2781,,8653,,15162,,15889,,11190,,16442,,9991,,11751,,19034,,14802,,14411,,18641,,6857,,292,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Romania,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Russian Federation,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,113,,151,,0,,0,
Russian Federation,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2343,,850,,0,,416,,549,,18298,,44893,,31139,,27850,,12344,,11593,,8289,,7550,,9040,,8023,,8106,,5228,,6626,,4062,,9509,,7440,,5421,,20,,10,,0,,23,,0,,0,,0,,5,,8,
Russian Federation,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,144627,,67523,,53845,,47526,,56168,,24864,,5100,,5504,,11200,,1829,,6450,,7004,,7851,,13330,,35103,,40175,,15802,,16164,,42026,,29410,,1333,,5690,,20353,,25719,,21312,,29850,,36512,,36835,,12198,,8805,,7848,
Russian Federation,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,65582,,31930,,17216,,53303,,116705,,101457,,106318,,109445,,42400,,22557,,18800,,7116,,4615,,8050,,23097,,39146,,17838,,14200,,15257,,22665,,29835,,30778,,34977,,30790,,33093,,9473,,11080,,4263,,2963,,150,,126,
Russian Federation,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
Rwanda,Lake Tanganyika sardine,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4625,,4849,,5976,,8063,,7879,,9113,,12489,,13524,,16254,,16896,,17920,,17714,,17700,,16604,,14800,,19560,,17560,,17910,
Rwanda,Silver cyprinid,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,,53,,69,,121,,131,,148,,132,,187,,200,,308,,410,,162,,160,,275,,110.2,,745,,2930,,2990,
Réunion,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,14,,8,,11,,16,,23,,15,,12,,7,,13,,9,,8,,2,,2,,2,,3,,3,,3,,5,,5,,5,,6,,7,,10,,12,,4,,9,,8,,8,,5,,8,,10,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Kitts and Nevis,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,268,,3077,,4701,,3165,,13,,103,,351,,0,,154,,0,,0,,0,,0,,0,I
Saint Kitts and Nevis,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,144,,3083,,4363,,4044,,3358,,419,,1613,,2494,,4389,,0,,0,,0,,0,,0,I
Saint Kitts and Nevis,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4197,,5783,,6384,,4585,,24320,,23861,,12003,,6336,,0,,0,,0,,0,,0,I
Saint Vincent and the Grenadines,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1100,,7182,,3702,,4072,,5065,,10736,,10103,,16257,,10123,,12333,,11954,,10181,,13280,,13367,,19677,,2198,,2279,,49,,0,,0,,38,,0,,0,,0,,0,,0,I
Saint Vincent and the Grenadines,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,46,,26,,96,,0,,11,,289,,1367,,3172,,1745,,2373,,3333,,2280,,3200,,4266,,13458,,2491,,3491,,802,,199,,1772,,1461,,0,,0,,0,,0,,0,I
Saint Vincent and the Grenadines,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2000,,10038,,7962,,2493,,3407,,7095,,3003,,8831,,4217,,5301,,7171,,9905,,12819,,11911,,19160,,1429,,8536,,21650,,3297,,4229,,2740,,0,,0,,0,,0,,0,I
Sao Tome and Principe,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,5,,7,,47,,2,,10,,17,,108,,34,,28,,14,,17,,17,I,18,I,19,I,22,I,14,I,14,I,17,I,25,I,26,I,20,,0,...,20,,30,,30,I,30,,31,,32,,33,,34,,34,,35,,36,,37,,38,,50,I,65,I,80,I,95,I,106,,167,,120,I,100,I,89.89,,91.83,,44.36,,40.81,
Saudi Arabia,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,323,,323,,0,,186,,416,,333,,346,,369,,391,,259,,201,,560,,108,,162,,187,,267,,210,,159,,155,,165,,146,,243,,332,,396,,196,,216,,211,,290,,267,,256,,0,,0,,0,,0,,0,,0,,0,...
Saudi Arabia,Dorab wolf-herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,12,,18,,7,,13,,72,,88.69,
Saudi Arabia,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,3,,4,,2,,13,,5,,4.97,
Saudi Arabia,Spotted sardinella,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,3,,3,,2,,3,,0,...
Saudi Arabia,Whitefin wolf-herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,7,,10,,23,,21,,48,,40,,37,,70,,21,,43,,29,,19,,27,,28,,39,,30,,31,,4,,4,,9,,2,,6,,8,,26.8,
Saudi Arabia,Wolf-herrings nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,3,,3,,1,,5,,6,,28.26,
Senegal,Bonga shad,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1540,,800,I,75,,422,,182,,237,,327,,213,,176,,432,,169,,185.38,,210,,243,,215,I
Senegal,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6900,,7500,,6700,,6700,,10300,,4700,,10700,,7900,,10300,,11900,,12600,,13499,,11036,,9668,,10000,,10000,,14000,,14199,,18483,,6590,,10633,,8997,,6753,,7984,,4269,,10160,,15063,,12713,,11542,,12164,,12229,,13503,,17277,,17783,,17147,,16496,,29468,,22032,,31675,,26240,,23630,,21839,,19211,,18896,,19473,,16074,,11894,,19155,,16711,,14595,,15703,,14860,,16721,,21289,,20139,,12425,,22001.64,,27567.9,,22108.31,,23895,I
