"hh_id","hh_cluster","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country","dried","any_fish"
"2_573_12","2_573",7101,12.87101448,-15.60548323,"rural",9,2,7,"SEN","no","yes"
"2_153_12","2_153",7101,14.81231056,-15.90447468,"urban",5,3,2,"SEN","yes","yes"
"1_13_8","1_13",7101,14.7376315,-17.422701,"urban",6,6,0,"SEN","yes","yes"
"2_592_12","2_592",7101,12.6494745,-15.42628341,"urban",7,5,2,"SEN","no","yes"
"2_121_11","2_121",7101,12.57488088,-16.26187584,"urban",7,5,2,"SEN","yes","yes"
"1_404_3","1_404",7101,13.8762323,-16.371668,"urban",2,1,1,"SEN","no","yes"
"2_304_11","2_304",7101,14.50699538,-17.0038478,"urban",9,6,3,"SEN","yes","yes"
"2_378_10","2_378",7101,15.99662759,-15.99978386,"rural",7,5,2,"SEN","yes","yes"
"2_30_12","2_30",7101,14.74444906,-17.44318076,"urban",7,4,3,"SEN","yes","yes"
"2_274_11","2_274",7101,14.02940644,-15.90763244,"rural",11,7,4,"SEN","yes","yes"
"2_185_12","2_185",7101,16.51885515,-14.6452593,"urban",7,6,1,"SEN","yes","yes"
"1_578_4","1_578",7101,NA,NA,"urban",16,8,8,"SEN","no","no"
"1_55_4","1_55",7101,14.7403482,-17.3741318,"urban",15,9,6,"SEN","yes","yes"
"2_448_11","2_448",7101,12.73554602,-14.20123103,"rural",19,13,6,"SEN","no","yes"
"1_368_10","1_368",7101,15.6128886,-16.2447957,"urban",3,2,1,"SEN","no","yes"
"2_151_12","2_151",7101,14.80163655,-15.90235646,"urban",5,5,0,"SEN","yes","yes"
"2_28_12","2_28",7101,14.74304522,-17.45582793,"urban",3,3,0,"SEN","yes","yes"
"1_161_6","1_161",7101,14.8727445,-15.8923872,"rural",10,5,5,"SEN","no","yes"
"1_25_12","1_25",7101,14.733364,-17.4538673,"urban",13,10,3,"SEN","yes","yes"
"2_288_11","2_288",7101,13.79507854,-16.16608365,"rural",9,3,6,"SEN","yes","yes"
"2_464_12","2_464",7101,15.96878811,-13.60942834,"urban",3,3,0,"SEN","yes","yes"
"2_274_12","2_274",7101,14.02940644,-15.90763244,"rural",3,3,0,"SEN","yes","yes"
"2_446_12","2_446",7101,13.14170212,-13.75318044,"rural",9,4,5,"SEN","yes","yes"
"2_448_12","2_448",7101,12.73554602,-14.20123103,"rural",11,5,6,"SEN","no","yes"
"1_159_2","1_159",7101,14.8934781,-15.8334449,"rural",7,4,3,"SEN","yes","yes"
"2_212_11","2_212",7101,16.05415104,-16.42472544,"rural",5,3,2,"SEN","yes","yes"
"1_167_1","1_167",7101,14.8510641,-15.9164999,"rural",6,3,3,"SEN","yes","yes"
"2_248_12","2_248",7101,14.17444651,-14.15952309,"rural",17,9,8,"SEN","yes","yes"
"2_575_12","2_575",7101,12.92928768,-15.84668069,"rural",34,16,18,"SEN","no","yes"
"1_578_10","1_578",7101,NA,NA,"urban",36,15,21,"SEN","no","yes"
"1_576_8","1_576",7101,12.6312564,-15.6913585,"rural",11,4,7,"SEN","no","yes"
"2_24_12","2_24",7101,14.7384433,-17.4461247,"urban",1,1,0,"SEN","no","no"
"1_589_4","1_589",7101,12.5709959,-15.8843654,"urban",16,8,8,"SEN","yes","yes"
"2_26_12","2_26",7101,14.7335877,-17.4556509,"urban",4,1,3,"SEN","no","yes"
"1_204_6","1_204",7101,16.0257048,-16.4943912,"urban",5,4,1,"SEN","yes","yes"
"1_416_8","1_416",7101,14.4939235,-16.071728,"urban",2,1,1,"SEN","yes","yes"
"1_597_5","1_597",7101,12.5854469,-15.4301442,"rural",12,7,5,"SEN","no","yes"
"2_264_12","2_264",7101,14.14422524,-16.07729483,"urban",1,1,0,"SEN","no","no"
"1_74_6","1_74",7101,14.8098527,-17.2523202,"rural",7,3,4,"SEN","yes","yes"
"1_267_11","1_267",7101,14.1272467,-16.0690451,"urban",13,7,6,"SEN","yes","yes"
"2_170_12","2_170",7101,14.83554966,-15.89782143,"rural",11,6,5,"SEN","yes","yes"
"1_311_12","1_311",7101,14.4266768,-16.940706,"rural",2,2,0,"SEN","yes","yes"
"2_229_12","2_229",7101,13.76127674,-13.6628134,"urban",4,2,2,"SEN","no","yes"
"1_257_11","1_257",7101,14.1621359,-16.0651401,"urban",3,2,1,"SEN","yes","yes"
"2_73_12","2_73",7101,14.80015704,-17.27201119,"rural",7,4,3,"SEN","yes","yes"
"2_542_12","2_542",7101,12.56139165,-12.20030882,"urban",7,6,1,"SEN","yes","yes"
"2_388_11","2_388",7101,14.19277239,-16.6616965,"urban",8,4,4,"SEN","yes","yes"
"2_272_11","2_272",7101,14.08846018,-16.05955093,"rural",6,4,2,"SEN","yes","yes"
"1_68_8","1_68",7101,14.7626519,-17.2587692,"rural",8,6,2,"SEN","yes","yes"
"2_380_12","2_380",7101,15.69910538,-16.12735828,"rural",27,8,19,"SEN","no","yes"
"1_470_5","1_470",7101,15.8878635,-13.4939333,"rural",14,4,10,"SEN","yes","yes"
"1_483_8","1_483",7101,14.9989449,-12.6373174,"rural",33,14,19,"SEN","yes","yes"
"2_532_12","2_532",7101,12.55726283,-12.17462466,"urban",2,2,0,"SEN","no","no"
"1_23_8","1_23",7101,14.7175734,-17.4643456,"urban",3,3,0,"SEN","yes","yes"
"2_562_12","2_562",7101,13.02470314,-11.87440812,"rural",17,7,10,"SEN","no","yes"
"1_5_3","1_5",7101,14.6802211,-17.4572643,"urban",12,5,7,"SEN","yes","yes"
"1_372_7","1_372",7101,15.6329204,-16.2250988,"urban",13,5,8,"SEN","yes","yes"
"2_420_12","2_420",7101,14.53007902,-16.1418634,"rural",5,2,3,"SEN","yes","yes"
"1_569_1","1_569",7101,NA,NA,"urban",16,10,6,"SEN","yes","yes"
"1_303_8","1_303",7101,14.4260905,-16.9560675,"urban",9,4,5,"SEN","no","yes"
"2_272_12","2_272",7101,14.08846018,-16.05955093,"rural",12,3,9,"SEN","yes","yes"
"1_325_1","1_325",7101,14.7997711,-16.9392786,"urban",3,2,1,"SEN","no","yes"
"2_84_11","2_84",7101,14.7876436,-17.3769622,"urban",4,4,0,"SEN","yes","yes"
"2_158_12","2_158",7101,14.85909621,-15.84484949,"rural",16,8,8,"SEN","yes","yes"
"2_378_11","2_378",7101,15.99662759,-15.99978386,"rural",9,3,6,"SEN","yes","yes"
"1_487_3","1_487",7101,15.5189023,-13.1050588,"rural",24,11,13,"SEN","yes","yes"
"2_588_12","2_588",7101,12.57256411,-15.87232298,"urban",6,2,4,"SEN","yes","yes"
"1_68_12","1_68",7101,14.7626519,-17.2587692,"rural",4,2,2,"SEN","yes","yes"
"2_376_12","2_376",7101,15.39743578,-15.92639047,"rural",15,6,9,"SEN","no","yes"
"2_336_12","2_336",7101,15.12786616,-16.90957999,"rural",7,2,5,"SEN","no","yes"
"2_450_12","2_450",7101,12.80486405,-14.03326308,"rural",9,3,6,"SEN","no","yes"
"1_15_5","1_15",7101,NA,NA,"urban",3,3,0,"SEN","yes","yes"
"2_502_11","2_502",7101,14.44749027,-15.64951505,"rural",7,4,3,"SEN","yes","yes"
"1_95_3","1_95",7101,12.7869046,-16.2357722,"rural",5,4,1,"SEN","yes","yes"
"1_195_5","1_195",7101,16.3215314,-15.0342114,"rural",13,6,7,"SEN","yes","yes"
"2_105_12","2_105",7101,12.56817411,-16.28804515,"urban",11,10,1,"SEN","no","yes"
"1_516_5","1_516",7101,13.9826641,-14.7972126,"urban",8,6,2,"SEN","yes","yes"
"1_315_10","1_315",7101,14.7677094,-16.6862678,"urban",10,4,6,"SEN","yes","yes"
"2_84_12","2_84",7101,14.7876436,-17.3769622,"urban",5,5,0,"SEN","yes","yes"
"2_128_11","2_128",7101,14.70144199,-16.44991381,"urban",17,9,8,"SEN","yes","yes"
"2_67_12","2_67",7101,14.74179176,-17.24750878,"rural",5,4,1,"SEN","yes","yes"
"1_213_1","1_213",7101,15.8398469,-16.360051,"rural",17,9,8,"SEN","yes","yes"
"1_466_9","1_466",7101,15.9910695,-13.6583389,"rural",14,7,7,"SEN","no","yes"
"2_328_11","2_328",7101,14.77174619,-16.91538344,"urban",11,8,3,"SEN","yes","yes"
"1_569_2","1_569",7101,NA,NA,"urban",5,4,1,"SEN","yes","yes"
"2_219_12","2_219",7101,14.84091483,-12.39866098,"rural",28,20,8,"SEN","yes","yes"
"2_107_11","2_107",7101,12.56173002,-16.29196878,"urban",8,4,4,"SEN","yes","yes"
"2_359_12","2_359",7101,15.29246001,-15.16624706,"rural",17,8,9,"SEN","yes","yes"
"2_371_12","2_371",7101,15.62948014,-16.22627289,"urban",9,4,5,"SEN","yes","yes"
"2_36_12","2_36",7101,14.7850251,-17.3832189,"urban",10,7,3,"SEN","yes","yes"
"1_263_10","1_263",7101,14.1387157,-16.0778682,"urban",5,3,2,"SEN","yes","yes"
"1_445_7","1_445",7101,13.1463767,-13.7671119,"rural",5,4,1,"SEN","yes","yes"
"2_164_12","2_164",7101,14.87081516,-15.95060034,"rural",12,6,6,"SEN","yes","yes"
"1_499_12","1_499",7101,13.8303679,-15.4076653,"urban",9,3,6,"SEN","yes","yes"
"2_334_12","2_334",7101,15.14172487,-16.89037868,"urban",22,10,12,"SEN","yes","yes"
"1_101_9","1_101",7101,12.3707649,-16.7273013,"rural",8,5,3,"SEN","no","yes"
"1_505_6","1_505",7101,14.005099,-15.4394767,"rural",20,9,11,"SEN","no","yes"
"2_121_12","2_121",7101,12.57488088,-16.26187584,"urban",10,6,4,"SEN","no","yes"
"2_216_11","2_216",7101,15.0227376,-12.5431025,"urban",5,1,4,"SEN","no","no"
"2_160_11","2_160",7101,14.8765447,-15.86169413,"rural",10,4,6,"SEN","yes","yes"
"1_353_3","1_353",7101,15.3910861,-15.1140958,"urban",11,5,6,"SEN","yes","yes"
"1_335_9","1_335",7101,15.1384221,-16.640076,"rural",16,11,5,"SEN","yes","yes"
"2_484_12","2_484",7101,15.27659195,-12.95994352,"rural",11,4,7,"SEN","yes","yes"
"1_325_10","1_325",7101,14.7997711,-16.9392786,"urban",23,15,8,"SEN","yes","yes"
"1_7_7","1_7",7101,14.6964147,-17.4598233,"urban",6,2,4,"SEN","yes","yes"
"2_367_12","2_367",7101,15.60564751,-16.22351777,"urban",11,6,5,"SEN","yes","yes"
"2_113_12","2_113",7101,12.57059729,-16.27179809,"urban",6,3,3,"SEN","yes","yes"
"2_80_12","2_80",7101,14.7850293,-17.3832008,"urban",13,5,8,"SEN","yes","yes"
"2_549_12","2_549",7101,12.88017518,-12.1786806,"rural",12,8,4,"SEN","no","no"
"2_4_12","2_4",7101,14.68512118,-17.44927441,"urban",7,5,2,"SEN","yes","yes"
"1_508_9","1_508",7101,14.1336944,-15.7458268,"urban",8,6,2,"SEN","yes","yes"
"1_307_8","1_307",7101,14.5430738,-16.6148574,"rural",8,4,4,"SEN","yes","yes"
"1_465_4","1_465",7101,15.970827,-13.3693959,"urban",7,3,4,"SEN","yes","yes"
"1_442_4","1_442",7101,12.9137257,-14.1324281,"urban",5,2,3,"SEN","no","yes"
"2_424_12","2_424",7101,12.90662743,-14.94162327,"urban",10,5,5,"SEN","yes","yes"
"1_548_11","1_548",7101,NA,NA,"rural",3,2,1,"SEN","no","yes"
"2_227_12","2_227",7101,13.77279827,-13.66767954,"urban",7,5,2,"SEN","yes","yes"
"1_423_2","1_423",7101,12.8811885,-14.9401644,"urban",20,18,2,"SEN","yes","yes"
"1_554_7","1_554",7101,12.4235072,-12.0026358,"rural",17,11,6,"SEN","no","no"
"1_319_12","1_319",7101,14.8225287,-16.792214,"rural",23,13,10,"SEN","yes","yes"
"2_598_12","2_598",7101,12.66242749,-15.51926669,"rural",12,5,7,"SEN","no","yes"
"2_203_12","2_203",7101,16.03133358,-16.48560835,"urban",4,2,2,"SEN","yes","yes"
"2_54_12","2_54",7101,14.7454446,-17.3889935,"urban",3,1,2,"SEN","no","no"
"2_401_12","2_401",7101,14.12143781,-16.4658029,"urban",13,8,5,"SEN","yes","yes"
"2_304_12","2_304",7101,14.50699538,-17.0038478,"urban",6,2,4,"SEN","no","yes"
"2_583_12","2_583",7101,13.27263088,-15.78779322,"rural",9,4,5,"SEN","no","yes"
"1_307_9","1_307",7101,14.5430738,-16.6148574,"rural",11,4,7,"SEN","yes","yes"
"1_510_3","1_510",7101,13.9162518,-15.6703297,"rural",26,5,21,"SEN","yes","yes"
"2_322_12","2_322",7101,14.77319821,-17.06988871,"rural",5,5,0,"SEN","yes","yes"
"2_422_12","2_422",7101,12.8911609,-14.94515874,"urban",8,6,2,"SEN","yes","yes"
"1_333_3","1_333",7101,14.9541508,-16.8128306,"urban",11,6,5,"SEN","yes","yes"
"2_363_12","2_363",7101,14.96747985,-15.78218749,"rural",8,3,5,"SEN","yes","yes"
"2_144_12","2_144",7101,NA,NA,"urban",1,1,0,"SEN","no","no"
"1_597_8","1_597",7101,12.5854469,-15.4301442,"rural",7,2,5,"SEN","no","no"
"2_566_12","2_566",7101,12.70713974,-15.55800589,"urban",13,7,6,"SEN","yes","yes"
"1_468_10","1_468",7101,16.08737,-13.5126214,"rural",5,4,1,"SEN","no","yes"
"1_184_12","1_184",7101,16.4782313,-15.9889216,"rural",13,6,7,"SEN","yes","yes"
"1_425_4","1_425",7101,12.9067519,-14.9415684,"urban",5,1,4,"SEN","no","yes"
"2_324_12","2_324",7101,14.80466676,-16.92694455,"urban",9,5,4,"SEN","yes","yes"
"1_442_9","1_442",7101,12.9137257,-14.1324281,"urban",6,3,3,"SEN","no","yes"
"1_157_8","1_157",7101,14.8633822,-15.8526445,"rural",8,5,3,"SEN","yes","yes"
"1_17_8","1_17",7101,14.7257672,-17.457808,"urban",7,5,2,"SEN","yes","yes"
"1_25_2","1_25",7101,14.733364,-17.4538673,"urban",10,7,3,"SEN","yes","yes"
"2_519_12","2_519",7101,NA,NA,"rural",14,6,8,"SEN","yes","yes"
"2_524_12","2_524",7101,14.48105344,-15.25259468,"rural",7,3,4,"SEN","yes","yes"
"2_388_12","2_388",7101,14.19277239,-16.6616965,"urban",9,4,5,"SEN","yes","yes"
"2_258_12","2_258",7101,14.16232993,-16.07633043,"urban",1,1,0,"SEN","no","no"
"2_268_11","2_268",7101,14.1547015,-16.05783083,"urban",4,2,2,"SEN","yes","yes"
"1_273_7","1_273",7101,13.9468394,-16.1201265,"rural",9,2,7,"SEN","yes","yes"
"1_510_9","1_510",7101,13.9162518,-15.6703297,"rural",8,3,5,"SEN","no","yes"
"2_426_11","2_426",7101,12.90890905,-14.93644324,"urban",1,1,0,"SEN","no","no"
"1_463_8","1_463",7101,15.9623955,-13.5922212,"urban",7,5,2,"SEN","yes","yes"
"2_403_11","2_403",7101,13.87680189,-16.36375934,"urban",9,4,5,"SEN","yes","yes"
"2_201_12","2_201",7101,16.02692169,-16.50884233,"urban",4,4,0,"SEN","no","yes"
"1_108_12","1_108",7101,12.5618637,-16.2866183,"urban",6,3,3,"SEN","no","yes"
"2_410_12","2_410",7101,13.93031842,-16.33525744,"rural",7,5,2,"SEN","no","yes"
"1_398_5","1_398",7101,14.4476307,-16.4871642,"rural",11,4,7,"SEN","yes","yes"
"2_160_12","2_160",7101,14.8765447,-15.86169413,"rural",7,6,1,"SEN","yes","yes"
"1_154_12","1_154",7101,14.8037799,-15.9071882,"urban",17,8,9,"SEN","yes","yes"
"1_180_3","1_180",7101,16.1976129,-15.5388112,"rural",7,3,4,"SEN","yes","yes"
"1_554_11","1_554",7101,12.4235072,-12.0026358,"rural",7,7,0,"SEN","yes","yes"
"2_266_12","2_266",7101,14.13720328,-16.06427549,"urban",11,6,5,"SEN","no","yes"
"2_361_12","2_361",7101,15.4702873,-15.50516677,"rural",4,3,1,"SEN","yes","yes"
"1_9_2","1_9",7101,14.702625,-17.4551295,"urban",2,2,0,"SEN","no","no"
"2_69_12","2_69",7101,14.797328,-17.19039902,"rural",5,5,0,"SEN","yes","yes"
"1_580_3","1_580",7101,NA,NA,"urban",3,1,2,"SEN","no","yes"
"2_58_12","2_58",7101,14.75693842,-17.36582264,"urban",13,8,5,"SEN","yes","yes"
"2_454_12","2_454",7101,13.27598958,-15.09881438,"rural",17,6,11,"SEN","no","yes"
"2_38_12","2_38",7101,14.7724575,-17.35269035,"urban",1,1,0,"SEN","no","no"
"1_241_10","1_241",7101,14.1834739,-12.7137148,"urban",6,2,4,"SEN","no","yes"
"1_179_5","1_179",7101,16.4360613,-15.6979335,"urban",7,5,2,"SEN","no","yes"
"1_218_4","1_218",7101,13.6939585,-12.0603724,"rural",11,5,6,"SEN","no","no"
"1_161_10","1_161",7101,14.8727445,-15.8923872,"rural",13,8,5,"SEN","yes","yes"
"1_485_9","1_485",7101,15.0007002,-12.6352883,"rural",26,10,16,"SEN","yes","yes"
"1_501_8","1_501",7101,14.2864487,-15.5344455,"rural",1,1,0,"SEN","no","yes"
"1_137_10","1_137",7101,14.6630259,-16.2046259,"urban",9,2,7,"SEN","yes","yes"
"2_86_11","2_86",7101,14.76754919,-17.38551526,"urban",1,1,0,"SEN","no","no"
"2_86_12","2_86",7101,14.76754919,-17.38551526,"urban",2,2,0,"SEN","yes","yes"
"1_131_6","1_131",7101,14.6915727,-16.5714568,"rural",15,6,9,"SEN","yes","yes"
"1_341_2","1_341",7101,14.8680626,-17.0201241,"rural",11,6,5,"SEN","yes","yes"
"1_406_10","1_406",7101,13.9692263,-16.2814062,"urban",11,9,2,"SEN","yes","yes"
"1_493_11","1_493",7101,14.1042917,-15.5458999,"urban",6,4,2,"SEN","yes","yes"
"2_456_12","2_456",7101,13.44530267,-15.13293807,"rural",3,2,1,"SEN","no","no"
"1_180_12","1_180",7101,16.1976129,-15.5388112,"rural",5,2,3,"SEN","yes","yes"
"1_348_12","1_348",7101,15.6115786,-16.4004242,"rural",12,4,8,"SEN","yes","yes"
"1_85_5","1_85",7101,NA,NA,"urban",6,2,4,"SEN","no","yes"
"1_474_6","1_474",7101,15.5508204,-13.29573,"rural",8,3,5,"SEN","yes","yes"
"1_3_3","1_3",7101,NA,NA,"urban",1,1,0,"SEN","no","no"
"1_406_3","1_406",7101,13.9692263,-16.2814062,"urban",3,3,0,"SEN","no","yes"
"2_418_12","2_418",7101,14.69798017,-15.64693973,"rural",6,4,2,"SEN","yes","yes"
"2_90_12","2_90",7101,12.89897615,-16.3479408,"rural",6,2,4,"SEN","no","yes"
"2_107_12","2_107",7101,12.56173002,-16.29196878,"urban",9,6,3,"SEN","no","yes"
"2_178_12","2_178",7101,16.2727418,-16.14615137,"urban",6,5,1,"SEN","no","yes"
"2_88_12","2_88",7101,13.02795323,-16.62210079,"urban",13,7,6,"SEN","yes","yes"
"1_337_11","1_337",7101,15.1027811,-16.8676038,"rural",11,4,7,"SEN","yes","yes"
"2_52_12","2_52",7101,14.76814395,-17.37755707,"urban",14,9,5,"SEN","yes","yes"
"1_57_1","1_57",7101,14.7476174,-17.3611449,"urban",9,8,1,"SEN","yes","yes"
"2_82_12","2_82",7101,14.7876436,-17.3769622,"urban",10,5,5,"SEN","yes","yes"
"2_155_12","2_155",7101,14.80907631,-15.91176173,"urban",4,3,1,"SEN","yes","yes"
"2_373_12","2_373",7101,15.63790915,-16.21959817,"urban",7,3,4,"SEN","no","yes"
"1_379_12","1_379",7101,15.5633659,-16.267575,"rural",15,9,6,"SEN","yes","yes"
"2_298_12","2_298",7101,14.42349724,-16.94355876,"urban",9,3,6,"SEN","yes","yes"
"2_312_12","2_312",7101,14.34003067,-16.92365279,"rural",2,1,1,"SEN","no","no"
"1_567_5","1_567",7101,12.710102,-15.553392,"urban",13,7,6,"SEN","yes","yes"
"2_286_12","2_286",7101,13.87010649,-15.80808136,"rural",6,4,2,"SEN","no","yes"
"1_406_12","1_406",7101,13.9692263,-16.2814062,"urban",16,5,11,"SEN","no","yes"
"1_267_8","1_267",7101,14.1272467,-16.0690451,"urban",13,9,4,"SEN","yes","yes"
"2_236_12","2_236",7101,13.61617687,-13.95474451,"rural",10,3,7,"SEN","yes","yes"
"1_267_7","1_267",7101,14.1272467,-16.0690451,"urban",4,4,0,"SEN","yes","yes"
"2_216_12","2_216",7101,15.0227376,-12.5431025,"urban",21,9,12,"SEN","no","yes"
"1_479_7","1_479",7101,15.1214378,-12.7425628,"urban",40,24,16,"SEN","yes","yes"
"2_403_12","2_403",7101,13.87680189,-16.36375934,"urban",6,3,3,"SEN","yes","yes"
"1_193_9","1_193",7101,16.5240398,-15.297202,"rural",13,8,5,"SEN","yes","yes"
"1_353_12","1_353",7101,15.3910861,-15.1140958,"urban",2,2,0,"SEN","no","yes"
"2_268_12","2_268",7101,14.1547015,-16.05783083,"urban",6,5,1,"SEN","yes","yes"
"2_444_12","2_444",7101,12.79926633,-13.66090867,"rural",10,6,4,"SEN","no","yes"
"1_325_11","1_325",7101,14.7997711,-16.9392786,"urban",7,4,3,"SEN","yes","yes"
"2_211_12","2_211",7101,16.05334676,-16.45225072,"urban",6,3,3,"SEN","yes","yes"
"2_502_12","2_502",7101,14.44749027,-15.64951505,"rural",9,2,7,"SEN","yes","yes"
"1_15_11","1_15",7101,NA,NA,"urban",5,3,2,"SEN","yes","yes"
"1_127_4","1_127",7101,14.6923649,-16.451961,"urban",12,9,3,"SEN","yes","yes"
"2_40_12","2_40",7101,14.76975964,-17.36874907,"urban",38,22,16,"SEN","yes","yes"
"2_128_12","2_128",7101,14.70144199,-16.44991381,"urban",5,2,3,"SEN","yes","yes"
"2_426_12","2_426",7101,12.90890905,-14.93644324,"urban",2,2,0,"SEN","no","no"
"2_349_12","2_349",7101,15.28019227,-16.52388273,"rural",21,10,11,"SEN","yes","yes"
"2_328_12","2_328",7101,14.77174619,-16.91538344,"urban",13,7,6,"SEN","yes","yes"
"2_212_12","2_212",7101,16.05415104,-16.42472544,"rural",5,5,0,"SEN","no","yes"
"2_288_12","2_288",7101,13.79507854,-16.16608365,"rural",5,2,3,"SEN","yes","yes"
"2_378_12","2_378",7101,15.99662759,-15.99978386,"rural",7,2,5,"SEN","yes","yes"
"10001","1_115_670",4976,5.53545594433,7.53153560163,"Urban",6,3,3,"NGA","yes","yes"
"10002","1_115_670",4976,5.53545594433,7.53153560163,"Urban",5,3,2,"NGA","yes","yes"
"10003","1_115_670",4976,5.53545594433,7.53153560163,"Urban",6,5,1,"NGA","yes","yes"
"10004","1_115_670",4976,5.53545594433,7.53153560163,"Urban",4,3,1,"NGA","yes","yes"
"10005","1_115_670",4976,5.53545594433,7.53153560163,"Urban",6,2,4,"NGA","yes","yes"
"10008","1_115_670",4976,5.53545594433,7.53153560163,"Urban",7,6,1,"NGA","no","no"
"10009","1_105_0",4976,5.46540908966,7.56949383789,"Rural",7,2,5,"NGA","yes","yes"
"10010","1_115_670",4976,5.53545594433,7.53153560163,"Urban",4,4,0,"NGA","no","yes"
"10031","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",4,2,2,"NGA","yes","yes"
"10032","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",3,2,1,"NGA","yes","yes"
"10033","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",2,2,0,"NGA","yes","yes"
"10034","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",7,7,0,"NGA","no","yes"
"10035","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",5,5,0,"NGA","yes","yes"
"10036","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",5,5,0,"NGA","yes","yes"
"10037","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",2,2,0,"NGA","no","yes"
"10038","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",5,3,2,"NGA","yes","yes"
"10040","1_111_1146",4976,5.14203254737,7.37471602851,"Urban",1,1,0,"NGA","no","yes"
"10051","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",4,2,2,"NGA","yes","yes"
"10053","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",2,2,0,"NGA","yes","yes"
"10054","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",2,2,0,"NGA","no","yes"
"10055","1_102_0",4976,5.09037333332,7.36620770377,"Urban",4,4,0,"NGA","yes","yes"
"10056","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",1,1,0,"NGA","no","yes"
"10057","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",5,5,0,"NGA","yes","yes"
"10058","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",4,4,0,"NGA","yes","yes"
"10059","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",3,3,0,"NGA","yes","yes"
"10060","1_102_1690",4976,5.09037333332,7.36620770377,"Urban",6,4,2,"NGA","no","yes"
"10061","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",8,3,5,"NGA","yes","yes"
"10062","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",1,1,0,"NGA","no","no"
"10063","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",5,4,1,"NGA","yes","yes"
"10064","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",4,3,1,"NGA","yes","yes"
"10065","1_102_0",4976,5.11615185902,7.39632754995,"Urban",6,5,1,"NGA","yes","yes"
"10066","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",1,1,0,"NGA","no","yes"
"10067","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",3,2,1,"NGA","yes","yes"
"10068","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",6,4,2,"NGA","yes","yes"
"10069","1_107_1044",4976,5.31524834074,7.4334346461,"Rural",2,2,0,"NGA","no","no"
"10070","1_107_0",4976,5.31524834074,7.4334346461,"Rural",1,1,0,"NGA","yes","yes"
"10071","1_117_560",4976,5.91892832509,7.42249845731,"Rural",6,3,3,"NGA","no","yes"
"10072","1_117_560",4976,5.91892832509,7.42249845731,"Rural",8,4,4,"NGA","no","yes"
"10073","1_117_560",4976,5.91892832509,7.42249845731,"Rural",2,2,0,"NGA","yes","yes"
"10074","1_117_560",4976,5.91892832509,7.42249845731,"Rural",5,3,2,"NGA","yes","yes"
"10075","1_117_560",4976,5.91892832509,7.42249845731,"Rural",2,2,0,"NGA","no","yes"
"10076","1_117_560",4976,5.91892832509,7.42249845731,"Rural",2,2,0,"NGA","no","yes"
"10077","1_117_560",4976,5.91892832509,7.42249845731,"Rural",1,1,0,"NGA","yes","yes"
"10078","1_117_560",4976,5.91892832509,7.42249845731,"Rural",1,1,0,"NGA","no","no"
"10079","1_117_560",4976,5.91892832509,7.42249845731,"Rural",2,2,0,"NGA","no","yes"
"10080","1_117_560",4976,5.91892832509,7.42249845731,"Rural",6,4,2,"NGA","yes","yes"
"10091","1_105_638",4976,5.38520298007,7.5278870437,"Rural",2,2,0,"NGA","yes","yes"
"10092","1_105_638",4976,5.38520298007,7.5278870437,"Rural",2,1,1,"NGA","yes","yes"
"10093","3_322_0",4976,5.28980449205,7.57803727898,"Rural",5,4,1,"NGA","yes","yes"
"10094","1_105_638",4976,5.38520298007,7.5278870437,"Rural",7,2,5,"NGA","yes","yes"
"10096","1_105_638",4976,5.38520298007,7.5278870437,"Rural",2,2,0,"NGA","no","yes"
"10097","1_105_638",4976,5.38520298007,7.5278870437,"Rural",5,5,0,"NGA","no","yes"
"10098","1_105_638",4976,5.38520298007,7.5278870437,"Rural",1,1,0,"NGA","yes","yes"
