"hh_id","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country"
"2_552_13",12774,5.64848232083023,-5.60749347321689,"rural",3,2,1,"CIV"
"2_772_2",12774,9.60353006143123,-3.11075426638126,"rural",13,3,10,"CIV"
"1_187_11",12774,7.6650635,-5.0662659,"urban",1,1,0,"CIV"
"1_643_11",12774,6.6562091,-7.7682718,"urban",3,2,1,"CIV"
"1_523_12",12774, , ,"rural",1,1,0,"CIV"
"2_576_2",12774,6.01890556979924,-4.36798006296158,"rural",2,2,0,"CIV"
"1_45_9",12774, , ,"urban",8,6,2,"CIV"
"1_807_4",12774,5.2819241,-5.5299072,"urban",2,2,0,"CIV"
"2_430_3",12774,6.91876523662359,-6.05705601163208,"urban",3,3,0,"CIV"
"2_956_9",12774,6.1172228,-3.8637052,"urban",2,1,1,"CIV"
"2_180_9",12774,7.78795698657632,-5.17208285629749,"urban",8,4,4,"CIV"
"1_287_3",12774,6.96420449763536,-8.25034090317786,"rural",13,4,9,"CIV"
"2_612_9",12774,6.06089169625193,-5.76846465468407,"rural",1,1,0,"CIV"
"2_530_3",12774,5.82160160411149,-5.34868402406573,"urban",4,2,2,"CIV"
"2_274_4",12774,7.4121585,-7.5915814,"rural",2,2,0,"CIV"
"2_1042_7",12774,8.9802041,-4.770522,"rural",5,2,3,"CIV"
"1_337_6",12774,7.1920853,-2.9869685,"rural",4,2,2,"CIV"
"1_929_8",12774,7.2378856,-4.3169328,"rural",5,2,3,"CIV"
"1_61_7",12774,5.4349714,-4.0180006,"urban",4,3,1,"CIV"
"1_191_9",12774,7.7274737,-5.060263,"urban",5,3,2,"CIV"
"2_368_1",12774,4.7707395,-6.6639372,"urban",4,2,2,"CIV"
"2_676_11",12774,8.27253865543753,-8.16923232749104,"rural",9,3,6,"CIV"
"2_112_4",12774,6.4234504988417,-6.68909274972975,"rural",1,1,0,"CIV"
"1_853_13",12774,5.2578502,-4.9920094,"urban",3,1,2,"CIV"
"2_588_5",12774,6.24919320456684,-4.54398586414754,"rural",8,6,2,"CIV"
"2_120_15",12774,6.96979153901339,-6.89628610387444,"rural",6,3,3,"CIV"
"1_915_13",12774, , ,"rural",5,3,2,"CIV"
"2_110_8",12774,6.40424814540893,-6.14370150491595,"rural",8,4,4,"CIV"
"2_596_12",12774,6.46414220798761,-5.99866256117821,"rural",2,2,0,"CIV"
"1_741_11",12774,8.7621617,-6.2419833,"urban",2,2,0,"CIV"
"1_1047_8",12774,9.9992583,-5.5788806,"rural",1,1,0,"CIV"
"2_566_4",12774,5.8274854067713,-4.15035501122475,"rural",1,1,0,"CIV"
"1_31_3",12774, , ,"urban",8,3,5,"CIV"
"2_942_9",12774,7.81087407376617,-4.51686127111316,"rural",5,2,3,"CIV"
"1_553_13",12774, , ,"urban",2,1,1,"CIV"
"1_943_1",12774, , ,"urban",1,1,0,"CIV"
"2_836_5",12774,5.3350141,-4.3837141,"urban",6,2,4,"CIV"
"1_133_12",12774,6.7992423,-6.9120968,"rural",1,1,0,"CIV"
"1_703_12",12774, , ,"urban",4,2,2,"CIV"
"2_666_1",12774,8.949433285743,-7.61968106031418,"rural",5,5,0,"CIV"
"2_852_6",12774,5.2498536,-4.9960243,"urban",6,2,4,"CIV"
"1_713_11",12774,7.3141057,-4.9915695,"rural",4,1,3,"CIV"
"1_933_12",12774,6.9763738,-3.8008332,"urban",4,2,2,"CIV"
"1_875_2",12774,6.8311323,-7.1392008,"rural",1,1,0,"CIV"
"2_658_4",12774,6.2215425,-7.4901053,"urban",5,2,3,"CIV"
"1_235_7",12774, , ,"urban",3,2,1,"CIV"
"1_475_12",12774,5.395189,-3.4043852,"rural",16,11,5,"CIV"
"1_695_13",12774,9.9064619,-6.5079907,"rural",7,3,4,"CIV"
"1_685_4",12774, , ,"urban",3,2,1,"CIV"
"2_212_5",12774,7.6309272274375,-5.20525985397398,"rural",7,4,3,"CIV"
"1_437_4",12774, , ,"urban",1,1,0,"CIV"
"2_460_4",12774,7.5178916,-5.9318017,"rural",1,1,0,"CIV"
"1_595_5",12774,6.4627591,-5.9535542,"urban",6,2,4,"CIV"
"2_950_5",12774,7.6474377,-3.9992772,"urban",6,4,2,"CIV"
"1_289_5",12774,6.8234257,-5.0902488,"rural",5,3,2,"CIV"
"2_648_15",12774,6.5811513,-7.4091346,"rural",3,2,1,"CIV"
"2_784_6",12774,9.56613218877465,-3.88686343096197,"rural",6,2,4,"CIV"
"2_930_4",12774,7.06470523495227,-3.96115651354194,"urban",3,3,0,"CIV"
"2_730_3",12774,6.43183458130807,-4.81849579140544,"rural",3,1,2,"CIV"
"2_1040_4",12774,9.0040935,-4.6846507,"rural",5,2,3,"CIV"
"1_431_14",12774,6.9302478,-6.0544268,"urban",6,2,4,"CIV"
"2_640_3",12774,6.61836532875896,-8.15113705582917,"rural",6,2,4,"CIV"
"1_515_9",12774, , ,"urban",2,1,1,"CIV"
"2_392_9",12774,9.81579174287617,-7.10149579681456,"rural",8,5,3,"CIV"
"2_1022_10",12774,5.7802319,-6.5958355,"urban",2,1,1,"CIV"
"1_31_6",12774, , ,"urban",1,1,0,"CIV"
"1_1035_11",12774, , ,"rural",7,2,5,"CIV"
"1_889_1",12774,6.8902036,-7.5228813,"rural",3,2,1,"CIV"
"1_803_7",12774,10.2051368,-7.830549,"rural",7,5,2,"CIV"
"1_695_2",12774,9.9064619,-6.5079907,"rural",13,5,8,"CIV"
"1_151_8",12774,9.4441033,-5.6065637,"urban",11,7,4,"CIV"
"1_413_7",12774,7.0662663,-4.5897632,"rural",2,1,1,"CIV"
"2_422_5",12774,6.65440566837788,-4.70463970676064,"urban",2,2,0,"CIV"
"1_371_4",12774, , ,"urban",3,1,2,"CIV"
"2_200_10",12774,7.6941132824868,-5.01009956002235,"urban",3,2,1,"CIV"
"2_500_5",12774,5.28172665741295,-2.90985999628901,"rural",2,2,0,"CIV"
"1_641_12",12774,6.38423874042928,-8.21398138068616,"rural",2,2,0,"CIV"
"1_481_4",12774,5.4775325,-2.8600209,"rural",2,1,1,"CIV"
"1_817_13",12774,5.4301132,-6.348446,"urban",4,2,2,"CIV"
"2_182_8",12774,7.73384526371956,-5.26274126954377,"rural",5,2,3,"CIV"
"1_241_5",12774,7.13245737366378,-3.61669491045177,"rural",2,1,1,"CIV"
"1_1019_5",12774,5.6772465,-6.335459,"rural",5,4,1,"CIV"
"2_410_10",12774,7.16972935013473,-4.40419256687164,"rural",6,5,1,"CIV"
"2_196_8",12774,7.71072734612972,-5.03163392655551,"urban",2,2,0,"CIV"
"1_561_15",12774,5.8980381,-4.5608262,"urban",9,5,4,"CIV"
"2_434_2",12774,6.95720829069614,-5.90963769704103,"rural",6,2,4,"CIV"
"2_884_7",12774,6.60682223271579,-7.3840871360153,"rural",3,2,1,"CIV"
"2_904_4",12774,8.36494100745767,-4.42528956569731,"urban",6,4,2,"CIV"
"2_352_4",12774,5.2042254852131,-6.70512054115534,"rural",8,2,6,"CIV"
"1_513_8",12774,8.0417033,-6.4091166,"rural",5,3,2,"CIV"
"2_142_12",12774,9.4344459939748,-5.43848899193108,"rural",3,2,1,"CIV"
"1_671_2",12774,8.5877541,-7.6395641,"rural",8,2,6,"CIV"
"2_92_2",12774,6.87038543634117,-6.45850080996752,"urban",5,4,1,"CIV"
"1_899_13",12774, , ,"rural",2,2,0,"CIV"
"2_4_5",12774,5.44924599118531,-4.0544352773577,"urban",4,2,2,"CIV"
"2_86_1",12774,7.13955164887011,-6.3156153447926,"rural",8,2,6,"CIV"
"1_25_11",12774, , ,"urban",8,4,4,"CIV"
"2_244_8",12774,6.182184163481,-3.45379798673093,"rural",7,2,5,"CIV"
"2_1054_10",12774,9.96479402761906,-5.14378303661942,"urban",7,5,2,"CIV"
"2_36_11",12774,5.36707450635731,-4.00816197507083,"urban",3,2,1,"CIV"
"1_657_1",12774, , ,"urban",5,2,3,"CIV"
"1_265_2",12774, , ,"rural",4,2,2,"CIV"
"2_1020_2",12774,5.55167976301163,-6.2553739361465,"rural",7,2,5,"CIV"
"1_637_5",12774,6.5755419,-8.0281571,"rural",7,3,4,"CIV"
"1_827_12",12774,5.4064952,-5.903501,"rural",3,1,2,"CIV"
"1_555_13",12774, , ,"rural",1,1,0,"CIV"
"1_981_11",12774,6.0771054,-3.6338477,"urban",6,2,4,"CIV"
"1_53_9",12774, , ,"urban",3,3,0,"CIV"
"1_141_4",12774,8.947614,-5.6150257,"rural",5,2,3,"CIV"
"2_816_10",12774,5.14228653162718,-6.08621656894684,"rural",7,3,4,"CIV"
"1_843_2",12774,5.4756474,-4.5074846,"rural",1,1,0,"CIV"
"1_133_7",12774,6.7992423,-6.9120968,"rural",13,4,9,"CIV"
"1_827_3",12774,5.4064952,-5.903501,"rural",6,2,4,"CIV"
"1_1053_7",12774,9.9746175,-5.1559947,"urban",3,2,1,"CIV"
"1_753_15",12774,8.0670222,-6.1537833,"rural",15,6,9,"CIV"
"1_901_12",12774,8.047585,-4.1499615,"rural",2,2,0,"CIV"
"1_253_2",12774,7.64737042598426,-7.95806737616658,"rural",12,5,7,"CIV"
"2_616_6",12774,6.37593499850482,-6.14759079180658,"rural",5,2,3,"CIV"
"1_1051_1",12774,10.2234798,-5.5725547,"rural",5,4,1,"CIV"
"1_397_10",12774,9.495716,-7.5613702,"urban",4,2,2,"CIV"
"2_236_12",12774,7.14341813698411,-3.20404350757599,"urban",2,1,1,"CIV"
"1_1069_14",12774,6.7458456,-4.2590812,"rural",2,2,0,"CIV"
"1_73_6",12774, , ,"urban",3,3,0,"CIV"
"2_268_9",12774, , ,"urban",3,2,1,"CIV"
"1_309_5",12774, , ,"urban",6,3,3,"CIV"
"1_569_5",12774,5.6389461,-4.0556552,"urban",16,6,10,"CIV"
"1_255_2",12774, , ,"urban",1,1,0,"CIV"
"2_124_2",12774,7.38745385315269,-6.55650906264782,"rural",4,3,1,"CIV"
"1_465_7",12774,7.4286478,-6.0544332,"urban",5,2,3,"CIV"
"1_267_10",12774, , ,"urban",2,2,0,"CIV"
"1_497_6",12774, , ,"urban",4,3,1,"CIV"
"1_471_4",12774,5.4708289,-3.2071517,"urban",1,1,0,"CIV"
"2_1012_5",12774,6.27631075680256,-6.56559253111482,"rural",2,2,0,"CIV"
"1_459_8",12774,7.5060296,-5.8448564,"rural",1,1,0,"CIV"
"2_86_11",12774,7.13955164887011,-6.3156153447926,"rural",3,2,1,"CIV"
"2_442_11",12774,7.04556,-5.7625951,"rural",1,1,0,"CIV"
"1_69_2",12774,5.3312989,-4.1106457,"urban",2,2,0,"CIV"
"2_672_6",12774,8.0452707,-7.8988665,"rural",6,5,1,"CIV"
"2_618_12",12774,6.30785718094558,-5.88705416768789,"urban",3,2,1,"CIV"
"2_932_4",12774,7.05926164984703,-3.96788542158902,"urban",4,2,2,"CIV"
"1_813_1",12774,5.5275426,-5.651935,"rural",6,2,4,"CIV"
"2_68_9",12774,5.40590363088995,-4.01326932013035,"urban",4,2,2,"CIV"
"2_644_3",12774,6.53587193693966,-7.50927530229092,"urban",3,2,1,"CIV"
"1_351_5",12774,5.0488864,-6.7453741,"rural",2,2,0,"CIV"
"1_761_3",12774,8.1755737,-5.7098909,"rural",7,3,4,"CIV"
"2_680_7",12774,8.26711309142411,-7.21817691810429,"rural",1,1,0,"CIV"
"1_311_8",12774,6.8464409,-5.3813961,"rural",7,4,3,"CIV"
"1_461_10",12774,7.24402079824358,-6.26348434947431,"rural",11,5,6,"CIV"
"2_1040_7",12774,9.0040935,-4.6846507,"rural",11,6,5,"CIV"
"2_304_8",12774,6.80706061888486,-5.26175622828305,"urban",9,5,4,"CIV"
"1_7_6",12774, , ,"urban",2,2,0,"CIV"
"2_82_1",12774,5.35493306815624,-3.88977438211441,"urban",5,5,0,"CIV"
"1_483_12",12774,5.5379344,-2.9899017,"rural",2,2,0,"CIV"
"1_459_5",12774,7.5060296,-5.8448564,"rural",5,2,3,"CIV"
"1_1007_12",12774,5.567482,-6.5809915,"rural",9,3,6,"CIV"
"2_288_6",12774,6.8558105,-8.1505028,"rural",1,1,0,"CIV"
"2_664_10",12774,6.5808925,-8.4183641,"urban",3,2,1,"CIV"
"2_840_6",12774,5.3448642,-4.3370776,"rural",8,4,4,"CIV"
"2_578_4",12774,5.71191551629454,-4.41277773119509,"rural",2,1,1,"CIV"
"1_789_8",12774,9.9855379,-7.3867021,"rural",8,4,4,"CIV"
"2_562_13",12774,5.92609527055174,-4.20838016085327,"urban",4,4,0,"CIV"
"2_616_1",12774,6.37593499850482,-6.14759079180658,"rural",3,2,1,"CIV"
"2_186_3",12774,7.6729562273249,-5.055782943964,"urban",1,1,0,"CIV"
"1_721_1",12774,7.2138465,-5.4246677,"rural",4,4,0,"CIV"
"1_887_10",12774,6.8954442,-7.4322626,"urban",2,2,0,"CIV"
"1_685_7",12774, , ,"urban",11,5,6,"CIV"
"2_934_9",12774,7.0508887,-3.8343908,"rural",1,1,0,"CIV"
"1_579_4",12774, , ,"urban",1,1,0,"CIV"
"1_557_1",12774,5.5770859,-5.9049563,"rural",5,1,4,"CIV"
"1_375_10",12774,4.8511539,-6.5240216,"rural",5,2,3,"CIV"
"1_309_11",12774, , ,"urban",6,2,4,"CIV"
"1_779_9",12774,8.44868145883083,-3.47466238774359,"urban",7,6,1,"CIV"
"1_187_3",12774,7.6650635,-5.0662659,"urban",8,6,2,"CIV"
"2_580_8",12774,5.62557001132518,-4.44193300791085,"rural",3,2,1,"CIV"
"2_386_6",12774,5.51875250414014,-7.32897645793855,"rural",4,2,2,"CIV"
"1_551_6",12774,6.103122,-5.5529912,"rural",3,2,1,"CIV"
"2_318_5",12774,9.59190612193197,-3.83447284810245,"urban",3,2,1,"CIV"
"1_285_5",12774,6.9143516,-8.2090593,"urban",1,1,0,"CIV"
"2_880_3",12774,6.74873694777489,-7.37184637226164,"rural",4,2,2,"CIV"
"2_136_12",12774,9.06572988722473,-5.76830741018057,"urban",7,3,4,"CIV"
"2_32_4",12774,5.34702704753727,-4.03455348685384,"urban",3,2,1,"CIV"
"2_1042_2",12774,8.9802041,-4.770522,"rural",7,3,4,"CIV"
"2_214_11",12774,7.37463561818004,-5.40308215655386,"rural",5,2,3,"CIV"
"2_294_9",12774,6.82073866948485,-5.27253887616098,"urban",3,3,0,"CIV"
"1_131_1",12774,6.6876125,-6.7681104,"rural",2,2,0,"CIV"
"1_385_7",12774, , ,"urban",3,3,0,"CIV"
"1_803_2",12774,10.2051368,-7.830549,"rural",4,2,2,"CIV"
"1_225_7",12774,6.7526992,-3.788361,"rural",4,2,2,"CIV"
"1_675_12",12774,8.37144029326737,-8.12169008888304,"rural",3,3,0,"CIV"
"2_220_3",12774,6.72609533183277,-3.48743950948119,"urban",5,3,2,"CIV"
"2_560_9",12774,6.026766,-5.69281,"rural",4,3,1,"CIV"
"1_327_9",12774,8.35779585409909,-2.67553936690092,"rural",2,2,0,"CIV"
"1_353_6",12774,5.2890046,-6.8197772,"rural",4,2,2,"CIV"
"2_354_7",12774,4.74769222084433,-6.93357610143721,"urban",2,2,0,"CIV"
"1_339_7",12774,8.1110319,-3.6271114,"rural",2,2,0,"CIV"
"1_153_4",12774, , ,"urban",1,1,0,"CIV"
"2_390_11",12774,9.61404863744974,-6.82921285741031,"rural",9,3,6,"CIV"
"1_391_4",12774,9.5956827,-7.0692177,"rural",8,2,6,"CIV"
"2_716_9",12774,7.42591832298785,-4.76639488711953,"urban",2,2,0,"CIV"
"1_883_3",12774,6.6490164,-7.2414585,"rural",5,3,2,"CIV"
"2_1032_12",12774,9.58486737683415,-5.21002320572734,"urban",1,1,0,"CIV"
"2_24_2",12774,5.25754935108125,-3.96238722838461,"urban",7,3,4,"CIV"
"1_479_4",12774,5.9610619,-3.1750028,"rural",3,2,1,"CIV"
"2_820_9",12774,5.06218168884516,-6.26137311570346,"rural",4,2,2,"CIV"
"1_393_1",12774,9.3208354,-7.6285974,"rural",6,3,3,"CIV"
"1_35_5",12774, , ,"urban",9,6,3,"CIV"
"2_758_5",12774,8.46423315815628,-6.19868008419871,"rural",5,3,2,"CIV"
"1_967_14",12774,6.3818845,-3.8861526,"urban",7,2,5,"CIV"
"2_162_10",12774,9.27680955268443,-6.10198267735541,"urban",18,8,10,"CIV"
"1_419_8",12774,6.8278076,-4.6000746,"rural",1,1,0,"CIV"
"2_354_12",12774,4.74769222084433,-6.93357610143721,"urban",6,2,4,"CIV"
"2_42_5",12774,5.3857190022245,-3.99475562386215,"urban",5,4,1,"CIV"
"1_703_13",12774, , ,"urban",1,1,0,"CIV"
"2_624_8",12774,6.32665548473597,-5.5280103161931,"rural",3,2,1,"CIV"
"1_743_9",12774,8.70825076941401,-6.24924265779555,"rural",3,3,0,"CIV"
"2_748_6",12774,7.8502472,-5.9360574,"rural",8,3,5,"CIV"
"2_314_4",12774,6.6669883,-5.2329134,"rural",2,2,0,"CIV"
"2_948_3",12774,7.4700171,-3.9614819,"rural",9,6,3,"CIV"
"2_184_9",12774,7.67734059132636,-5.01272485591471,"urban",4,3,1,"CIV"
"1_899_6",12774, , ,"rural",3,2,1,"CIV"
"1_385_8",12774, , ,"urban",2,2,0,"CIV"
"1_129_5",12774,7.2320462,-6.4766176,"rural",3,2,1,"CIV"
"2_672_1",12774,8.0452707,-7.8988665,"rural",2,2,0,"CIV"
"1_351_2",12774,5.0488864,-6.7453741,"rural",5,3,2,"CIV"
"2_402_2",12774,9.75443080533296,-7.67900113016367,"rural",12,8,4,"CIV"
"2_1084_3",12774,6.55075559858233,-4.50544092804193,"rural",9,4,5,"CIV"
"2_404_4",12774,9.13686508778483,-6.90511006861925,"rural",7,3,4,"CIV"
"1_737_2",12774,8.9509708,-6.2521086,"urban",2,2,0,"CIV"
"2_392_5",12774,9.81579174287617,-7.10149579681456,"rural",10,5,5,"CIV"
"2_304_6",12774,6.80706061888486,-5.26175622828305,"urban",5,2,3,"CIV"
"2_680_3",12774,8.26711309142411,-7.21817691810429,"rural",10,8,2,"CIV"
"2_644_4",12774,6.53587193693966,-7.50927530229092,"urban",3,1,2,"CIV"
"1_499_11",12774,5.2950224,-2.7855585,"urban",1,1,0,"CIV"
"1_207_1",12774, , ,"rural",5,3,2,"CIV"
"2_1036_3",12774,9.9263339,-5.1676995,"rural",2,2,0,"CIV"
"1_1017_8",12774,5.7645373,-6.4090855,"urban",5,4,1,"CIV"
"2_838_15",12774,5.3182655,-4.3812232,"urban",1,1,0,"CIV"
"1_377_1",12774,4.9336459,-6.7728873,"rural",5,2,3,"CIV"
"2_902_4",12774,8.37337760254741,-4.71708063036203,"urban",5,2,3,"CIV"
"2_366_1",12774,4.7443879,-6.6321823,"urban",4,3,1,"CIV"
"1_487_8",12774,5.2262407,-3.3902987,"rural",3,1,2,"CIV"
"1_499_5",12774,5.2950224,-2.7855585,"urban",1,1,0,"CIV"
"1_969_11",12774,6.3572194,-3.9122394,"rural",3,2,1,"CIV"
"2_604_2",12774,6.1322681,-5.951189,"urban",6,2,4,"CIV"
"2_398_5",12774,9.5077879820019,-7.56874549202621,"urban",9,6,3,"CIV"
"2_508_9",12774,8.81941793952137,-6.74517254345119,"rural",8,4,4,"CIV"
"2_762_3",12774,8.19318722002208,-5.84327037446201,"rural",3,1,2,"CIV"
"2_382_2",12774,4.92039655800909,-7.49532521702349,"urban",3,1,2,"CIV"
"2_1026_10",12774,5.7332767,-6.6273942,"rural",9,7,2,"CIV"
"2_160_9",12774,9.2531673470512,-5.51593232899904,"rural",7,2,5,"CIV"
"2_954_6",12774,6.11302813980728,-3.85519458912313,"urban",6,5,1,"CIV"
"2_100_8",12774,6.72662586439401,-6.24813918024302,"rural",8,4,4,"CIV"
"2_636_10",12774,6.6493947,-7.8897576,"urban",6,2,4,"CIV"
"1_889_9",12774,6.8902036,-7.5228813,"rural",5,3,2,"CIV"
"2_1082_9",12774,6.35891177225858,-4.28730944171548,"rural",6,2,4,"CIV"
"1_361_6",12774,4.6151687,-6.9649549,"rural",3,2,1,"CIV"
"1_1055_6",12774,9.9875016,-5.2147525,"rural",9,2,7,"CIV"
"2_124_9",12774,7.38745385315269,-6.55650906264782,"rural",2,2,0,"CIV"
"1_357_2",12774,5.0986558,-6.6131186,"rural",1,1,0,"CIV"
"2_8_7",12774,5.27788208797574,-3.99285930208862,"urban",4,4,0,"CIV"
"2_692_13",12774,9.51959108468145,-6.19108155369759,"urban",6,3,3,"CIV"
"1_293_1",12774,6.9114225,-5.4643857,"rural",3,3,0,"CIV"
"2_646_3",12774,6.54853120911866,-7.50084746629,"urban",1,1,0,"CIV"
"1_125_6",12774,7.6768038,-6.9688027,"rural",2,2,0,"CIV"
"1_787_7",12774,10.1533256610855,-7.11982081644237,"rural",6,3,3,"CIV"
"1_1013_9",12774,6.2501711,-6.4608235,"rural",5,4,1,"CIV"
"1_635_14",12774, , ,"urban",5,3,2,"CIV"
"1_955_4",12774,6.10970739740878,-3.87038234621286,"urban",5,4,1,"CIV"
"1_223_3",12774,7.02823641244322,-3.68337169289589,"rural",1,1,0,"CIV"
"1_691_10",12774,9.8520375,-6.2509675,"rural",5,2,3,"CIV"
"1_611_3",12774,6.2141215,-6.0207561,"rural",2,2,0,"CIV"
"1_667_7",12774,8.7367101,-7.4941155,"urban",1,1,0,"CIV"
"2_892_8",12774,7.47357434593141,-7.34811368398368,"rural",6,2,4,"CIV"
"2_92_10",12774,6.87038543634117,-6.45850080996752,"urban",10,5,5,"CIV"
"2_48_15",12774,5.4191048,-3.9881564,"urban",4,2,2,"CIV"
"2_826_11",12774,5.12964586727321,-5.85390365682542,"rural",6,6,0,"CIV"
"2_716_5",12774,7.42591832298785,-4.76639488711953,"urban",2,1,1,"CIV"
"2_1066_1",12774,6.91028870176524,-4.05432522296906,"rural",4,2,2,"CIV"
"2_72_3",12774,5.42003061622381,-4.00638492777944,"urban",1,1,0,"CIV"
"2_730_8",12774,6.43183458130807,-4.81849579140544,"rural",4,3,1,"CIV"
"1_801_9",12774,9.92637930437922,-7.81592111103237,"rural",5,3,2,"CIV"
"1_347_6",12774,7.558016,-2.9729045,"rural",7,5,2,"CIV"
"1_121_12",12774,7.1227173,-6.7645279,"rural",3,2,1,"CIV"
"2_900_10",12774,7.26748132612556,-7.37121345475316,"rural",5,2,3,"CIV"
"2_786_3",12774,9.9873566,-7.1503882,"rural",10,4,6,"CIV"
"1_349_8",12774,5.2027443,-6.8502783,"urban",3,2,1,"CIV"
"2_72_11",12774,5.42003061622381,-4.00638492777944,"urban",7,3,4,"CIV"
"1_995_8",12774,5.691042,-6.1123225,"rural",5,5,0,"CIV"
"2_738_4",12774,8.9524078,-6.2559151,"urban",4,2,2,"CIV"
"1_3_11",12774, , ,"urban",1,1,0,"CIV"
"1_763_4",12774,9.4671168,-3.0172788,"rural",2,2,0,"CIV"
"2_894_9",12774,7.67601423896849,-7.08381065167487,"rural",4,2,2,"CIV"
"2_768_3",12774,8.94894495606422,-3.1815848685801,"rural",3,2,1,"CIV"
"2_294_2",12774,6.82073866948485,-5.27253887616098,"urban",8,5,3,"CIV"
"1_209_6",12774,7.54047676920891,-5.06086464039981,"rural",2,1,1,"CIV"
"2_870_7",12774,6.90288614016026,-7.5971769914031,"rural",3,3,0,"CIV"
"1_405_5",12774,9.3056615,-7.1026621,"rural",5,3,2,"CIV"
"1_899_9",12774, , ,"rural",5,2,3,"CIV"
"1_1079_7",12774,6.4660868,-4.3597262,"urban",9,2,7,"CIV"
"1_27_9",12774,5.3594751,-4.0200953,"urban",2,1,1,"CIV"
"1_277_7",12774, , ,"rural",4,3,1,"CIV"
"1_39_13",12774, , ,"urban",6,4,2,"CIV"
"1_611_8",12774,6.2141215,-6.0207561,"rural",2,2,0,"CIV"
"2_628_4",12774,6.39054100960493,-5.40163074620068,"urban",5,2,3,"CIV"
"2_988_1",12774,6.3584107439965,-7.14845323003829,"rural",1,1,0,"CIV"
"2_12_4",12774,5.3108449280262,-4.07724411226809,"urban",6,3,3,"CIV"
"2_1048_1",12774,10.0703353481367,-5.43186619877815,"rural",15,10,5,"CIV"
"1_161_2",12774,9.7236779,-6.0277411,"rural",9,5,4,"CIV"
"2_424_7",12774,6.74105359241366,-4.74253437481821,"rural",5,2,3,"CIV"
"2_632_7",12774,6.4788063056767,-5.55837317369878,"rural",5,2,3,"CIV"
"2_462_1",12774,7.4146959,-5.907904,"rural",3,2,1,"CIV"
"2_1014_10",12774,5.98614959511906,-6.42946514301002,"rural",7,2,5,"CIV"
"1_735_4",12774,6.517478,-5.0686288,"rural",3,3,0,"CIV"
"2_290_4",12774,6.92132607568055,-5.13411920517683,"rural",3,3,0,"CIV"
"1_309_7",12774, , ,"urban",1,1,0,"CIV"
"2_92_12",12774,6.87038543634117,-6.45850080996752,"urban",8,6,2,"CIV"
"2_184_12",12774,7.67734059132636,-5.01272485591471,"urban",8,7,1,"CIV"
"1_587_2",12774,6.1553861,-4.7461681,"rural",1,1,0,"CIV"
"1_725_12",12774,7.149282,-4.9526826,"rural",8,2,6,"CIV"
"1_305_1",12774, , ,"urban",6,5,1,"CIV"
"1_885_9",12774,6.37307655997574,-7.18121691606939,"urban",6,2,4,"CIV"
"2_858_8",12774,5.2845022,-4.3487922,"rural",3,2,1,"CIV"
"1_835_12",12774, , ,"urban",9,3,6,"CIV"
"1_755_6",12774,8.3273996,-6.1022404,"rural",2,2,0,"CIV"
"2_338_11",12774,7.9608558,-3.8964524,"rural",2,2,0,"CIV"
"1_653_6",12774,6.3724836,-7.3988201,"urban",6,3,3,"CIV"
"1_267_11",12774, , ,"urban",6,3,3,"CIV"
"1_619_3",12774,6.2568073,-6.0402353,"rural",4,4,0,"CIV"
"2_410_3",12774,7.16972935013473,-4.40419256687164,"rural",4,2,2,"CIV"
"2_472_2",12774,5.60844955500215,-3.33602394908667,"rural",5,3,2,"CIV"
"2_818_14",12774,5.31039976514876,-6.27187840640545,"rural",5,3,2,"CIV"
"2_488_7",12774,5.2105551213026,-3.21562050841749,"rural",4,2,2,"CIV"
"2_1074_6",12774,6.63527644705027,-4.30243156850338,"urban",7,5,2,"CIV"
"1_57_6",12774,5.4431793,-4.0242153,"urban",3,2,1,"CIV"
"2_962_6",12774,5.9470764733851,-3.83947307243943,"rural",2,2,0,"CIV"
"2_116_12",12774,6.35574919637293,-6.55518438667059,"rural",3,2,1,"CIV"
"2_1052_5",12774,9.96584457345307,-5.14958809129894,"urban",5,3,2,"CIV"
"1_261_9",12774,7.2338841,-7.9328349,"urban",3,3,0,"CIV"
"1_945_2",12774,7.477528,-4.0787517,"rural",1,1,0,"CIV"
"2_24_1",12774,5.25754935108125,-3.96238722838461,"urban",4,4,0,"CIV"
"2_140_9",12774,9.46306688245386,-5.50393405370414,"rural",4,2,2,"CIV"
"2_636_7",12774,6.6493947,-7.8897576,"urban",2,2,0,"CIV"
"1_837_9",12774, , ,"urban",8,3,5,"CIV"
"2_630_12",12774,6.38746983837336,-5.4940240457654,"rural",1,1,0,"CIV"
"2_936_4",12774,7.34357,-3.5756518,"rural",6,4,2,"CIV"
"2_758_1",12774,8.46423315815628,-6.19868008419871,"rural",4,2,2,"CIV"
"1_703_5",12774, , ,"urban",3,3,0,"CIV"
"1_1009_2",12774,5.519211,-6.8357052,"rural",4,2,2,"CIV"
"2_88_10",12774,6.88883044291288,-6.4731921069324,"urban",9,6,3,"CIV"
"1_555_4",12774, , ,"rural",1,1,0,"CIV"
"2_274_10",12774,7.4121585,-7.5915814,"rural",5,3,2,"CIV"
"2_508_10",12774,8.81941793952137,-6.74517254345119,"rural",5,3,2,"CIV"
"2_562_4",12774,5.92609527055174,-4.20838016085327,"urban",2,1,1,"CIV"
"1_805_2",12774,10.2676765,-7.4964577,"rural",11,4,7,"CIV"
"1_745_2",12774,7.8819095,-5.9681691,"rural",5,2,3,"CIV"
