"vague","grappe","menage","s09bq01","s09bq02","s09bq03"
1,440,8,217,1,600
1,440,8,206,1,700
2,532,4,203,1,700
2,532,4,207,1,50
1,45,4,207,1,25
1,45,4,211,1,11800
1,45,4,203,1,400
2,36,7,207,1,75
2,36,7,211,1,800
2,36,7,203,1,700
2,214,7,203,1,1750
2,214,7,207,1,100
1,419,1,205,1,3500
1,419,1,209,1,9000
1,419,1,217,1,2000
1,419,1,215,1,2000
1,419,1,207,1,200
1,485,7,207,1,125
1,485,7,204,1,4000
1,580,2,204,1,500
1,580,2,207,1,25
2,544,6,205,1,1000
2,544,6,207,1,25
1,277,10,201,1,500
1,277,10,209,1,8500
1,277,10,207,1,50
1,541,1,204,1,1500
1,541,1,207,1,50
1,541,1,209,1,2975
1,541,1,203,1,2500
2,111,8,203,1,2800
2,111,8,207,1,75
2,111,8,210,1,2000
1,213,11,205,1,2500
1,213,11,207,1,50
1,213,11,210,1,6000
1,213,11,215,1,1000
1,45,9,211,1,3000
1,45,9,203,1,1050
1,45,9,207,1,25
2,437,8,203,1,1400
2,437,8,207,1,100
2,437,8,204,1,700
2,149,7,203,1,400
2,149,7,217,1,75
2,149,7,207,1,50
2,149,7,204,1,1400
2,594,7,205,1,5000
2,594,7,207,1,75
2,594,7,214,1,3600
2,594,7,206,1,1000
2,594,7,210,1,2000
2,18,8,211,1,1000
2,18,8,207,1,200
2,18,8,210,1,8000
2,363,4,211,1,7500
2,363,4,205,1,10000
2,363,4,215,1,3000
2,363,4,207,1,75
1,499,6,217,1,450
1,499,6,207,1,75
1,499,6,204,1,1500
2,549,6,207,1,100
2,549,6,204,1,3000
2,549,6,203,1,2000
1,387,3,207,1,50
1,387,3,217,1,200
1,387,3,205,1,3500
1,368,11,208,1,6000
2,340,8,217,1,250
2,340,8,215,1,500
2,340,8,207,1,50
2,340,8,205,1,1500
1,531,2,207,1,150
1,531,2,209,1,2000
1,531,2,210,1,1500
1,531,2,204,1,2000
1,81,5,211,1,3000
1,81,5,207,1,25
1,81,5,203,1,700
2,354,6,217,1,150
2,354,6,207,1,25
2,354,6,203,1,200
1,61,3,203,1,600
1,61,3,211,1,1500
1,61,3,207,1,75
1,61,3,210,1,2500
1,167,12,211,1,1000
1,167,12,207,1,100
1,167,12,215,1,500
1,167,12,217,1,300
1,167,12,203,1,1400
2,334,7,207,1,100
2,334,7,204,1,500
2,334,7,201,1,1500
2,334,7,214,1,1000
2,334,7,203,1,250
1,331,7,207,1,25
1,331,7,212,1,1400
2,435,9,207,1,100
2,435,9,205,1,2800
2,555,5,205,1,2000
2,378,6,205,1,4000
2,378,6,207,1,75
1,241,6,204,1,3500
1,241,6,207,1,50
1,241,6,217,1,700
1,51,9,206,1,2500
1,51,9,211,1,2500
1,51,9,207,1,50
1,51,9,203,1,1800
1,61,5,210,1,8500
1,61,5,207,1,25
1,61,5,203,1,100
1,63,4,211,1,2000
1,63,4,203,1,400
1,63,4,201,1,2100
1,63,4,210,1,1500
1,327,8,204,1,1500
1,327,8,203,1,2100
1,85,10,211,1,1200
2,324,7,207,1,50
2,324,7,203,1,600
2,324,7,209,1,3500
2,324,7,217,1,50
2,324,7,210,1,2000
2,324,7,211,1,1200
1,364,5,205,1,1500
1,364,5,207,1,25
1,53,4,211,1,9000
2,454,7,207,1,50
2,454,7,205,1,3000
2,454,7,212,1,2500
2,454,7,217,1,2250
1,595,5,201,1,500
1,595,5,205,1,1400
1,595,5,212,1,800
1,381,7,207,1,75
1,381,7,205,1,7000
2,347,7,205,1,3000
2,347,7,207,1,25
2,347,7,217,1,75
2,52,5,211,1,3300
1,372,10,210,1,1000
1,372,10,215,1,250
1,372,10,207,1,100
2,594,8,207,1,50
2,594,8,201,1,350
1,273,2,217,1,675
1,273,2,205,1,700
1,273,2,207,1,50
1,37,5,207,1,50
1,37,5,211,1,3000
1,37,5,203,1,300
1,425,12,205,1,1750
1,425,12,207,1,50
1,327,2,207,1,25
1,327,2,203,1,1050
1,411,9,214,1,800
1,411,9,215,1,300
1,411,9,217,1,175
1,411,9,205,1,2000
2,216,6,207,1,50
2,216,6,204,1,2000
2,232,9,204,1,2000
2,232,9,201,1,500
1,204,9,207,1,200
1,204,9,211,1,
1,204,9,203,1,3500
1,204,9,206,1,1000
1,218,3,205,1,2500
1,218,3,207,1,25
1,218,3,212,1,1500
1,447,9,205,1,1800
1,447,9,207,1,100
2,322,4,207,1,100
2,322,4,211,1,4000
2,322,4,210,1,3500
2,322,4,216,1,1400
2,322,4,205,1,5000
2,322,4,201,1,1400
2,322,4,203,1,3000
2,322,4,212,1,2800
2,521,7,207,1,100
2,521,7,204,1,3000
1,461,5,207,1,25
1,461,5,206,1,300
1,208,3,211,1,3500
1,208,3,207,1,75
1,208,3,210,1,2000
1,208,3,203,1,2100
1,331,11,217,1,100
1,331,11,207,1,175
2,336,6,215,1,4000
2,336,6,207,1,50
2,336,6,205,1,6000
2,371,7,207,1,50
2,371,7,203,1,1400
2,371,7,208,1,22000
2,80,5,207,1,200
2,80,5,210,1,2000
2,80,5,203,1,1400
2,80,5,211,1,3000
1,249,7,207,1,100
1,228,4,207,1,200
2,82,7,203,1,1500
2,82,7,211,1,3750
2,82,7,210,1,2000
2,386,5,212,1,2400
2,386,5,209,1,2000
2,386,5,201,1,350
2,386,5,211,1,200
2,386,5,203,1,500
2,386,5,216,1,500
2,386,5,207,1,25
2,123,8,209,1,4500
2,123,8,211,1,600
2,123,8,207,1,25
2,123,8,203,1,8400
2,123,8,210,1,2000
1,47,1,208,1,5000
1,47,1,203,1,200
1,244,2,207,1,25
1,244,2,205,1,1500
1,474,5,215,1,1200
1,474,5,217,1,1000
1,474,5,207,1,25
1,474,5,205,1,1400
1,133,1,203,1,200
1,133,1,215,1,500
1,133,1,212,1,1000
2,380,3,215,1,2500
2,380,3,217,1,1000
2,380,3,203,1,3500
2,380,3,207,1,100
1,70,11,203,1,2100
1,70,11,207,1,50
1,70,11,210,1,3000
1,70,11,206,1,200
1,70,11,211,1,4500
2,234,6,203,1,2500
2,506,7,205,1,7500
2,506,7,207,1,50
1,101,8,207,1,25
1,101,8,205,1,1000
1,9,8,210,1,5000
1,9,8,211,1,600
2,286,4,205,1,2000
2,286,4,217,1,600
2,286,4,208,1,1800
1,293,4,207,1,50
1,293,4,215,1,15000
1,293,4,217,1,450
1,293,4,205,1,2500
1,495,4,207,1,250
1,495,4,206,1,300
1,495,4,212,1,2500
2,84,5,207,1,200
2,84,5,203,1,2000
2,84,5,211,1,13500
2,84,5,210,1,4500
2,84,5,208,1,8000
1,595,9,207,1,100
1,595,9,205,1,1500
1,595,9,217,1,250
1,595,9,206,1,200
2,482,6,207,1,50
2,482,6,217,1,300
2,30,7,211,1,4000
2,30,7,217,1,50
2,198,8,204,1,700
2,198,8,207,1,25
1,290,11,212,1,700
1,290,11,207,1,50
1,290,11,208,1,50000
2,98,9,206,1,100
2,98,9,207,1,25
2,98,9,210,1,2800
2,98,9,203,1,2100
1,305,8,212,1,5600
1,305,8,201,1,700
1,305,8,207,1,50
1,346,2,215,1,1500
1,346,2,204,1,3500
1,346,2,217,1,200
1,346,2,207,1,50
2,386,6,203,1,900
2,386,6,207,1,25
2,386,6,217,1,200
2,211,5,212,1,1500
2,211,5,207,1,25
2,211,5,205,1,1750
2,211,5,211,1,600
2,211,5,217,1,200
2,414,5,205,1,3500
2,414,5,207,1,50
1,425,6,205,1,500
1,202,7,203,1,3500
1,202,7,207,1,125
1,202,7,201,1,2100
1,202,7,210,1,2800
1,202,7,211,1,1200
2,460,6,204,1,1800
2,460,6,215,1,2000
2,460,6,212,1,1600
2,460,6,207,1,50
1,171,5,203,1,600
1,171,5,207,1,25
1,171,5,204,1,1000
1,171,5,206,1,150
2,258,8,212,1,600
2,258,8,211,1,600
2,258,8,207,1,50
1,33,9,210,1,4000
1,33,9,211,1,3000
1,33,9,203,1,2100
2,504,9,207,1,25
2,504,9,215,1,1000
2,504,9,205,1,2500
2,252,6,210,1,2100
2,252,6,204,1,1400
2,252,6,207,1,50
2,500,4,212,1,3000
2,500,4,205,1,700
2,500,4,207,1,25
1,445,9,205,1,1500
1,445,9,207,1,25
1,445,9,217,1,200
1,152,2,207,1,25
1,152,2,203,1,1400
2,123,9,211,1,200
2,123,9,201,1,3500
2,123,9,212,1,500
1,169,2,207,1,50
1,169,2,216,1,700
1,169,2,208,1,10000
1,169,2,217,1,50
2,211,6,207,1,50
2,211,6,211,1,1000
2,211,6,203,1,2000
2,211,6,210,1,1500
2,71,4,211,1,5400
2,71,4,203,1,300
1,543,7,203,1,3000
2,326,6,203,1,1400
2,326,6,217,1,100
2,326,6,207,1,25
2,403,5,207,1,50
2,403,5,203,1,600
2,69,5,211,1,2500
2,69,5,210,1,18000
2,69,5,208,1,14000
2,69,5,203,1,1500
2,69,5,207,1,100
1,402,6,207,1,25
1,402,6,203,1,300
2,486,5,204,1,2000
2,486,5,207,1,100
2,486,5,206,1,400
2,486,5,201,1,750
2,75,5,207,1,50
1,45,11,203,1,200
1,45,11,209,1,5000
1,175,9,203,1,2000
1,175,9,205,1,1000
1,175,9,207,1,100
1,208,2,207,1,100
1,208,2,211,1,1400
1,208,2,212,1,6000
1,208,2,203,1,350
2,334,8,215,1,1500
2,334,8,203,1,2500
2,334,8,216,1,500
2,334,8,207,1,150
2,334,8,204,1,500
2,334,8,210,1,3500
2,391,7,205,1,1500
2,391,7,217,1,1225
2,391,7,207,1,50
1,21,1,211,1,2000
1,21,1,201,1,1500
1,21,1,210,1,2500
2,12,9,210,1,3000
2,12,9,208,1,4000
2,12,9,207,1,100
1,206,4,207,1,350
1,206,4,203,1,300
1,206,4,217,1,75
1,206,4,211,1,7000
1,206,4,209,1,5000
2,22,7,210,1,3000
2,22,7,211,1,5000
2,22,7,203,1,400
1,366,5,217,1,100
1,366,5,207,1,50
1,366,5,212,1,1500
1,366,5,210,1,3500
1,516,9,203,1,1400
1,516,9,209,1,2000
1,516,9,207,1,50
1,516,9,204,1,700
2,517,6,207,1,25
2,460,7,204,1,1400
2,460,7,207,1,75
1,572,7,207,1,25
1,572,7,206,1,700
2,568,8,203,1,2100
2,568,8,207,1,75
2,568,8,209,1,7000
2,568,8,217,1,350
2,568,8,201,1,7000
2,575,7,209,1,5400
2,575,7,206,1,2000
2,575,7,205,1,2000
2,575,7,201,1,350
2,575,7,207,1,75
2,441,8,207,1,50
2,441,8,201,1,700
2,441,8,204,1,2000
1,145,5,212,1,500
1,145,5,205,1,7000
1,145,5,207,1,25
2,44,8,217,1,200
2,149,8,211,1,700
2,149,8,215,1,250
2,149,8,203,1,1450
2,149,8,207,1,50
1,247,1,207,1,25
1,247,1,205,1,1400
2,456,3,207,1,50
2,456,3,205,1,2500
1,489,1,207,1,100
1,489,1,205,1,1400
1,489,1,217,1,400
2,90,4,206,1,100
2,90,4,207,1,25
2,264,6,210,1,2000
2,264,6,207,1,100
2,264,6,212,1,1500
2,264,6,211,1,1000
2,264,6,217,1,500
2,264,6,203,1,1500
2,282,3,205,1,30000
2,562,5,207,1,100
2,562,5,210,1,6000
2,562,5,209,1,12000
2,562,5,217,1,2500
2,562,5,205,1,3500
2,562,5,203,1,2500
1,387,9,217,1,250
1,387,9,204,1,1400
1,387,9,209,1,4000
1,387,9,203,1,1400
1,387,9,207,1,100
1,387,9,205,1,1400
1,387,9,212,1,1050
2,286,5,207,1,25
1,49,5,211,1,4400
2,476,6,217,1,600
2,476,6,205,1,4000
2,476,6,207,1,50
1,110,9,203,1,3000
1,110,9,210,1,4500
2,2,7,210,1,10000
2,302,4,207,1,75
2,302,4,212,1,1500
2,302,4,216,1,500
2,302,4,210,1,3500
2,128,6,206,1,700
2,128,6,207,1,100
2,399,7,217,1,200
2,399,7,205,1,2100
2,399,7,212,1,2000
2,2,8,210,1,4500
2,2,8,211,1,1700
2,2,8,207,1,25
2,2,8,203,1,2100
1,516,12,201,1,1000
1,516,12,204,1,1400
1,516,12,207,1,25
1,257,1,207,1,25
1,257,1,206,1,50
1,257,1,203,1,800
1,257,1,209,1,11000
2,322,5,210,1,1000
2,322,5,207,1,75
2,322,5,205,1,3000
2,322,5,217,1,150
2,322,5,203,1,1400
1,565,3,210,1,1000
1,565,3,212,1,1800
1,289,5,215,1,400
1,289,5,205,1,2000
1,289,5,217,1,1400
1,289,5,212,1,3000
1,406,9,203,1,2800
1,406,9,209,1,3700
1,406,9,207,1,25
1,459,12,217,1,100
1,459,12,207,1,25
1,459,12,204,1,600
1,459,12,212,1,1800
1,459,12,209,1,2000
2,100,9,211,1,5000
2,100,9,205,1,500
2,100,9,207,1,25
2,420,8,217,1,100
2,420,8,205,1,1200
2,420,8,207,1,50
2,490,8,207,1,25
2,490,8,205,1,2500
1,193,2,207,1,50
1,193,2,205,1,750
1,525,7,207,1,100
1,525,7,205,1,1000
1,533,1,209,1,2000
1,533,1,203,1,2500
1,533,1,207,1,100
1,533,1,210,1,500
2,187,8,204,1,1400
1,408,2,208,1,20000
1,281,7,203,1,6500
1,281,7,201,1,1250
1,281,7,207,1,75
2,566,7,203,1,2500
2,566,7,207,1,75
2,566,7,204,1,2000
1,43,6,211,1,5000
1,43,6,203,1,500
1,43,6,217,1,100
1,43,6,207,1,25
1,343,7,207,1,100
1,343,7,208,1,35000
1,343,7,203,1,3000
1,453,3,212,1,3000
1,222,1,207,1,25
1,222,1,212,1,3250
1,222,1,203,1,9400
2,412,7,207,1,100
2,412,7,214,1,2000
1,251,7,203,1,3500
1,251,7,209,1,10000
1,251,7,207,1,50
1,251,7,217,1,1500
1,101,1,209,1,2000
2,405,9,217,1,200
2,405,9,207,1,25
2,405,9,203,1,800
1,267,5,207,1,50
1,267,5,210,1,600
1,267,5,203,1,2100
1,267,5,217,1,135
1,455,4,205,1,6000
1,455,4,207,1,125
2,52,6,211,1,200
2,384,4,211,1,600
2,384,4,209,1,3000
2,384,4,207,1,25
2,399,8,209,1,2000
2,399,8,217,1,400
2,399,8,205,1,7000
2,399,8,203,1,7000
2,399,8,207,1,25
2,266,9,207,1,50
2,266,9,210,1,1500
2,266,9,211,1,750
2,266,9,212,1,2500
1,545,11,203,1,100
1,545,11,204,1,700
2,312,7,207,1,50
2,312,7,210,1,2800
2,312,7,203,1,700
2,312,7,217,1,250
2,312,7,204,1,1400
1,299,5,211,1,600
1,299,5,210,1,2000
1,299,5,203,1,200
1,299,5,207,1,100
1,299,5,217,1,700
1,299,5,204,1,900
2,113,10,203,1,2800
2,113,10,207,1,100
1,35,3,208,1,46700
1,35,3,216,1,2500
1,35,3,203,1,1000
1,514,12,210,1,1000
2,225,6,211,1,1500
2,225,6,203,1,4200
2,225,6,207,1,50
1,545,10,207,1,75
1,545,10,209,1,4500
1,545,10,201,1,5000
1,545,10,203,1,1500
1,193,4,211,1,3000
1,193,4,207,1,50
1,193,4,205,1,1500
1,61,1,207,1,25
1,61,1,203,1,500
1,61,1,208,1,15000
2,26,4,207,1,25
2,26,4,201,1,700
2,26,4,203,1,200
2,26,4,210,1,1400
2,26,4,211,1,1800
1,563,9,209,1,2500
1,563,9,207,1,125
1,563,9,201,1,7000
1,563,9,204,1,1500
2,194,6,205,1,2000
2,577,6,217,1,250
2,577,6,210,1,1400
2,577,6,203,1,2500
1,514,11,210,1,1000
1,569,6,207,1,50
1,569,6,203,1,2500
1,122,2,207,1,25
1,122,2,206,1,100
2,67,6,203,1,200
2,67,6,207,1,100
2,67,6,211,1,500
1,597,11,207,1,50
1,597,11,201,1,1400
1,597,11,205,1,2000
2,502,2,205,1,2800
2,502,2,207,1,25
2,502,2,210,1,1000
2,502,2,211,1,4000
1,505,1,217,1,980
1,505,1,205,1,200
2,326,7,201,1,2100
2,326,7,207,1,25
2,560,5,209,1,17000
2,560,5,201,1,1750
2,560,5,204,1,1500
2,560,5,207,1,300
1,379,4,207,1,100
1,379,4,210,1,4000
1,379,4,203,1,2450
1,379,4,217,1,50
1,350,10,207,1,50
2,54,4,211,1,1600
2,124,6,207,1,25
2,124,6,205,1,300
2,124,6,211,1,400
2,124,6,208,1,35000
1,87,7,207,1,25
1,87,7,203,1,2000
1,87,7,204,1,7000
2,482,7,207,1,50
2,482,7,204,1,6000
1,434,5,205,1,2500
1,434,5,201,1,500
2,126,7,207,1,50
2,126,7,205,1,500
2,444,7,217,1,200
2,444,7,212,1,2450
2,444,7,207,1,100
2,444,7,205,1,1500
1,195,11,205,1,1500
1,195,11,207,1,50
1,195,2,205,1,2000
1,195,2,207,1,25
1,230,9,207,1,75
1,230,9,203,1,750
1,103,6,207,1,25
1,516,11,207,1,50
1,516,11,211,1,10000
1,516,11,203,1,2000
1,122,8,210,1,2000
1,122,8,204,1,3500
1,122,8,207,1,50
1,122,8,209,1,3000
1,122,8,211,1,1000
1,445,1,212,1,400
1,445,1,217,1,525
1,445,1,204,1,800
1,445,1,207,1,100
2,486,6,205,1,500
2,486,6,201,1,2100
2,486,6,207,1,250
2,322,6,210,1,1200
2,322,6,206,1,100
2,322,6,211,1,3500
1,364,9,201,1,700
1,364,9,205,1,3500
1,364,9,207,1,25
1,364,9,214,1,200
2,388,7,207,1,25
2,388,7,203,1,200
2,388,7,205,1,1000
2,388,7,217,1,600
2,452,9,205,1,2000
2,452,9,207,1,100
1,179,1,203,1,1400
1,179,1,204,1,1000
1,179,1,215,1,800
1,307,4,207,1,50
1,307,4,217,1,375
2,500,5,205,1,4500
2,500,5,207,1,25
2,361,5,207,1,50
2,435,10,205,1,3500
2,435,10,201,1,750
2,435,10,207,1,100
2,32,5,203,1,2100
2,32,5,211,1,10000
2,32,5,210,1,5000
2,32,5,207,1,200
2,8,6,208,1,10000
2,8,6,211,1,500
2,8,6,210,1,1000
2,8,6,203,1,700
1,141,8,211,1,300
1,141,8,207,1,25
1,141,8,203,1,3500
1,493,9,204,1,3500
1,493,9,207,1,100
1,493,9,203,1,1000
1,493,9,217,1,2000
1,23,7,211,1,6300
1,23,7,210,1,4000
1,23,7,207,1,25
1,23,7,201,1,350
1,167,4,211,1,28000
2,587,7,217,1,150
2,587,7,205,1,2000
2,587,7,207,1,25
2,282,4,205,1,3000
2,282,4,207,1,50
1,239,3,205,1,3000
1,239,3,201,1,1400
1,239,3,207,1,50
1,239,3,217,1,400
2,444,8,207,1,25
1,39,11,206,1,200
1,39,11,211,1,2000
1,45,8,203,1,1600
1,45,8,207,1,100
1,45,8,211,1,8900
1,507,7,207,1,25
1,507,7,217,1,1225
1,507,7,205,1,1000
1,157,10,203,1,900
1,157,10,207,1,50
1,157,10,204,1,1000
1,157,10,206,1,200
2,585,6,207,1,50
2,585,6,201,1,700
2,188,6,205,1,3000
1,242,4,209,1,2000
1,242,4,207,1,25
1,313,4,217,1,250
1,313,4,207,1,100
1,313,4,205,1,2000
1,313,4,210,1,2000
1,81,8,203,1,4500
1,81,8,210,1,10000
1,81,8,216,1,600
1,81,8,207,1,100
1,81,8,211,1,2800
1,345,10,207,1,50
2,69,6,210,1,1200
2,69,6,207,1,100
2,69,6,216,1,2100
2,69,6,203,1,1400
1,582,10,207,1,100
1,582,10,209,1,1800
1,582,10,203,1,1500
1,582,10,217,1,3150
1,582,10,212,1,2000
1,582,10,201,1,4200
2,443,4,209,1,10000
1,455,7,209,1,4000
1,455,7,205,1,2000
1,455,7,207,1,50
2,187,9,204,1,1000
2,187,9,211,1,4500
2,187,9,203,1,200
2,187,9,207,1,25
2,187,9,217,1,250
2,332,6,207,1,50
2,332,6,203,1,1250
2,291,10,207,1,100
2,291,10,205,1,5000
2,291,10,203,1,2100
1,189,1,205,1,700
1,189,1,207,1,50
2,36,8,203,1,1000
2,36,8,206,1,200
2,36,8,207,1,100
2,36,8,211,1,32000
1,247,11,201,1,100
1,247,11,207,1,100
2,469,9,217,1,250
2,469,9,207,1,50
2,410,5,204,1,6000
2,410,5,212,1,5000
2,410,5,207,1,75
2,410,5,203,1,1050
1,557,1,205,1,2000
1,557,1,207,1,100
1,432,12,205,1,2000
1,432,12,201,1,400
1,299,7,207,1,100
1,299,7,203,1,700
1,299,7,210,1,1500
2,34,7,211,1,2000
2,34,7,203,1,1200
1,552,6,201,1,700
1,552,6,205,1,1000
1,552,6,207,1,50
1,148,4,215,1,700
1,148,4,211,1,1200
1,148,4,207,1,50
2,111,9,203,1,2800
2,111,9,207,1,100
2,262,4,212,1,1800
2,262,4,203,1,1750
2,262,4,217,1,1000
2,22,8,203,1,700
2,22,8,211,1,2500
1,13,7,211,1,5600
1,13,7,207,1,150
1,13,7,203,1,3500
1,7,1,211,1,2000
1,7,1,210,1,2000
1,253,8,209,1,5000
1,253,8,203,1,3500
1,253,8,210,1,3000
1,253,8,207,1,100
1,253,8,211,1,2000
2,596,5,207,1,50
2,596,5,211,1,2000
2,596,5,205,1,2000
2,596,5,206,1,1000
1,70,9,203,1,600
1,70,9,207,1,25
1,70,9,211,1,1000
1,5,9,203,1,300
1,206,3,211,1,2100
1,206,3,207,1,125
1,206,3,205,1,3500
2,238,7,201,1,7000
2,238,7,207,1,200
2,238,7,205,1,1000
2,238,7,203,1,1500
1,501,12,205,1,1000
1,501,12,217,1,750
1,501,12,207,1,75
2,46,7,208,1,25000
1,122,12,211,1,400
1,122,12,207,1,25
1,561,9,205,1,2000
1,561,9,209,1,10000
1,483,10,205,1,7500
1,483,10,207,1,500
2,254,5,217,1,600
2,254,5,207,1,100
2,254,5,212,1,750
2,254,5,206,1,400
2,254,5,203,1,1750
2,254,5,204,1,1500
2,254,5,211,1,1400
2,24,7,201,1,400
2,24,7,210,1,1500
2,24,7,207,1,100
2,24,7,211,1,3000
1,251,11,207,1,100
1,251,11,203,1,2100
2,252,7,203,1,700
2,252,7,212,1,1200
2,252,7,210,1,600
2,252,7,207,1,175
1,578,8,207,1,100
1,578,8,208,1,30000
1,578,8,217,1,100
1,578,8,203,1,500
1,366,7,207,1,50
1,366,7,203,1,300
1,366,7,215,1,1400
1,421,5,211,1,1400
1,421,5,204,1,1400
1,421,5,206,1,900
1,421,5,209,1,300
1,421,5,207,1,200
2,428,7,207,1,25
2,428,7,204,1,2800
2,359,5,209,1,2500
2,359,5,204,1,300
2,359,5,207,1,100
2,359,5,205,1,500
1,283,6,209,1,500
1,283,6,205,1,3000
1,283,6,215,1,400
1,283,6,217,1,100
1,283,6,204,1,2800
2,73,5,207,1,50
2,73,5,203,1,500
2,73,5,211,1,1500
2,382,5,212,1,6000
2,382,5,207,1,100
2,382,5,204,1,3000
2,209,4,211,1,2000
2,209,4,207,1,100
2,209,4,203,1,2800
1,429,11,212,1,1000
1,429,11,207,1,25
1,429,11,206,1,2100
1,429,11,205,1,1000
1,31,2,210,1,6000
1,31,2,203,1,200
1,31,2,207,1,25
1,31,2,211,1,1300
1,228,5,203,1,4200
1,228,5,207,1,25
1,29,6,203,1,5000
1,29,6,216,1,2400
1,29,6,207,1,100
1,29,6,211,1,7000
2,138,9,207,1,25
2,138,9,217,1,150
2,138,9,210,1,400
2,138,9,211,1,600
2,138,9,204,1,300
2,138,9,203,1,2100
2,566,8,209,1,6000
2,566,8,204,1,7000
2,566,8,203,1,2500
2,566,8,211,1,1200
2,566,8,212,1,2400
1,309,4,207,1,100
1,309,4,205,1,14000
2,306,7,209,1,3000
1,595,3,209,1,2500
1,595,3,217,1,2000
1,595,3,201,1,1400
1,595,3,207,1,100
1,595,3,205,1,2500
2,136,8,212,1,1500
2,136,8,203,1,700
2,136,8,211,1,1000
2,136,8,210,1,1200
2,136,8,204,1,7000
2,136,8,207,1,25
2,476,7,204,1,1500
2,476,7,207,1,50
2,382,6,207,1,25
2,382,6,203,1,400
2,382,6,217,1,100
2,302,5,207,1,25
1,419,11,201,1,500
1,419,11,207,1,100
1,419,11,217,1,750
1,419,11,205,1,4000
2,246,8,207,1,50
2,246,8,205,1,2000
1,374,11,211,1,600
1,374,11,210,1,2000
2,528,9,212,1,1500
2,528,9,203,1,2750
2,528,9,207,1,100
2,16,6,203,1,400
2,16,6,207,1,100
2,16,6,210,1,30000
1,265,8,216,1,700
1,265,8,210,1,4000
1,265,8,212,1,500
2,292,11,207,1,100
2,292,11,211,1,1200
2,292,11,205,1,3000
1,217,8,203,1,300
1,217,8,207,1,50
1,217,8,201,1,300
1,255,3,203,1,3500
1,255,3,211,1,800
1,255,3,212,1,1800
1,255,3,210,1,1200
1,255,3,207,1,75
1,559,1,207,1,25
1,559,1,208,1,5000
1,451,5,207,1,50
1,451,5,205,1,2500
1,451,5,201,1,250
1,451,5,217,1,1275
1,451,5,212,1,900
1,241,1,209,1,7000
1,392,12,204,1,4500
1,392,12,207,1,75
1,392,12,210,1,6000
1,392,12,217,1,300
1,392,12,201,1,1000
2,488,6,207,1,50
2,488,6,205,1,1500
1,233,11,201,1,350
1,233,11,207,1,50
2,128,7,207,1,25
2,128,7,212,1,800
2,128,7,215,1,100
2,128,7,203,1,500
2,375,5,212,1,2000
2,375,5,203,1,1500
2,375,5,208,1,5000
2,375,5,207,1,100
1,120,5,203,1,2800
1,120,5,211,1,1400
1,392,7,205,1,750
1,392,7,217,1,250
1,392,7,211,1,1000
1,440,2,207,1,25
1,440,2,203,1,1400
2,181,10,207,1,25
2,181,10,205,1,1700
1,61,10,211,1,4900
2,187,10,207,1,25
2,187,10,204,1,700
2,187,10,217,1,350
2,187,10,209,1,6000
1,301,11,203,1,700
1,301,11,211,1,1200
1,301,11,207,1,75
1,301,11,210,1,3000
1,301,11,204,1,700
1,301,11,217,1,300
1,110,1,206,1,100
1,110,1,209,1,2000
1,110,1,203,1,1400
1,550,5,205,1,1000
1,550,5,203,1,1250
2,403,6,204,1,3150
2,403,6,203,1,2100
2,403,6,207,1,100
2,403,6,209,1,7000
1,501,6,206,1,600
1,501,6,207,1,25
2,84,6,203,1,600
2,84,6,208,1,15000
2,84,6,210,1,2500
2,84,6,216,1,900
2,84,6,207,1,100
1,189,8,204,1,500
1,189,8,205,1,3000
1,189,8,207,1,200
1,495,11,204,1,1000
1,495,11,207,1,50
1,495,11,212,1,2100
1,495,11,203,1,1875
1,539,9,206,1,300
1,539,9,207,1,150
1,539,9,205,1,500
1,85,4,211,1,3000
1,449,12,209,1,10800
1,449,12,205,1,8500
2,75,6,210,1,2000
2,75,6,203,1,500
2,75,6,207,1,100
2,536,7,204,1,700
2,536,7,209,1,1500
2,536,7,205,1,1000
1,548,8,201,1,700
1,548,8,203,1,200
2,380,4,204,1,2000
2,380,4,207,1,50
2,544,7,210,1,3500
2,500,6,205,1,500
2,500,6,206,1,150
2,500,6,207,1,25
1,116,8,210,1,3500
1,116,8,211,1,700
1,116,8,205,1,10000
1,116,8,203,1,1000
1,116,8,207,1,50
1,215,8,217,1,2000
1,215,8,203,1,2100
1,215,8,207,1,75
1,305,9,207,1,50
1,184,8,205,1,3500
1,184,8,207,1,75
2,282,5,207,1,50
2,282,5,205,1,3500
2,359,6,205,1,1400
2,359,6,207,1,50
2,246,9,205,1,2500
2,246,9,207,1,100
1,278,2,203,1,3500
1,278,2,204,1,1000
1,278,2,205,1,500
1,278,2,209,1,12000
1,278,2,212,1,3000
1,278,2,210,1,7500
1,278,2,206,1,600
1,278,2,207,1,150
2,90,5,201,1,3500
2,90,5,207,1,50
2,90,5,206,1,1050
2,90,5,209,1,2400
2,90,5,205,1,500
1,425,7,203,1,600
1,425,7,206,1,600
1,425,7,207,1,50
1,425,7,204,1,3500
1,447,8,205,1,3000
1,447,8,206,1,700
1,447,8,207,1,75
1,249,4,205,1,1000
2,560,6,206,1,200
2,560,6,209,1,5000
2,560,6,207,1,50
1,241,11,210,1,2000
1,241,11,217,1,500
1,241,11,205,1,3000
1,241,11,212,1,2000
1,241,11,207,1,50
1,425,11,205,1,4000
1,425,11,207,1,50
2,78,7,208,1,35000
2,78,7,203,1,300
2,78,7,211,1,7000
