"HHID","lat_mod","lon_mod","source","nogps","dist_y0","loc_type","urban","hh_status","y2_qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_uga","twi_uga","srtm_uga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","rf_regime","anntot_avg","wetQ_avg","wetQ_avgstart","anntot_2010","wetQ_2010","wetQstart_2010","wetQ2_avg","wetQ2_avgstart","wetQ2_2010","wetQ2start_2010","eviarea_avg","evimax_avg","grn_avg","sen_avg","eviarea_2010","evimax_2010","grn_2010","sen_2010","eviarea2_avg","evimax2_avg","grn2_avg","sen2_avg","eviarea2_2010","evimax2_2010","grn2_2010","sen2_2010"
"1073002003",0.446488440036774,31.8257064819336,1,,6.30000019073486,"household-based offset",0,1,61,2.4473,22.7041,49.876,171.0417,55.4171,216,215,1043,139,366,60,30,324,5.59,1233,1227,8,3,2,1,1,1,1,1,"bimodal",1116,396,4,1124,439,4,358,26,289,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"107300200304",0.426389187574387,31.8379459381104,1,,5.59999990463257,"household-based offset",0,1,1,3.1325,23.1878,54.7907,165.3261,54.7945,217,216,1037,139,363,57,30,324,4.79,1218,1215,8,3,2,1,1,1,1,1,"bimodal",1098,391,5,1095,429,4,356,26,289,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002004",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,0.0642,29.9673,47.8317,167.5128,47.8317,215,213,974,133,354,60,30,324,8.59,1263,1270,8,3,2,1,1,1,1,1,"bimodal",1095,389,4,1102,422,5,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002005",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,0.2659,29.6471,48.1586,167.2743,48.1586,215,213,974,133,354,60,30,324,8.59,1254,1243,8,3,2,1,1,1,1,1,"bimodal",1095,389,4,1101,421,5,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002006",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,0.3858,29.8968,47.8973,167.8831,47.8973,213,212,964,132,353,60,30,324,10.56,1296,1294,8,3,2,1,1,1,1,1,"bimodal",1096,389,4,1104,422,5,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002007",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,0.1568,28.6976,49.0979,167.6619,49.0979,216,215,991,133,356,60,30,324,9.08,1256,1252,8,3,2,1,1,1,1,1,"bimodal",1097,389,4,1104,423,4,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002008",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,0.637,29.4371,48.3634,168.406,48.3634,214,212,970,133,354,60,30,324,7.15,1294,1289,8,3,2,1,1,1,1,1,"bimodal",1098,389,4,1106,424,5,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002009",0.401924014091492,32.1020774841309,1,,34.4000015258789,"household-based offset",0,1,2,2.6356,7.3004,53.8862,174.824,7.3004,212,215,1221,168,410,60,30,324,10.05,1279,1266,8,2,2,1,1,1,1,1,"bimodal",1146,435,5,1212,578,4,363,26,289,28,56.685,0.60696,82.2,140,57.21,0.6194,85,148,53.025,0.60126,236.4,324.3,47.05,0.6027,244,329
"1073002010",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,1.356,30.2442,47.5701,168.8145,47.5701,213,212,959,132,352,60,30,324,10.23,1316,1322,8,3,2,1,1,1,1,1,"bimodal",1098,389,4,1107,424,5,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002011",0.487563967704773,31.8009243011475,2,,,"EA-based offset",0,1,1,0.172,28.772,49.024,167.627,49.024,216,215,991,133,356,60,30,324,9.08,1255,1250,8,3,2,1,1,1,1,1,"bimodal",1097,389,4,1104,423,4,352,26,287,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002301",0.575504064559937,31.8198223114014,1,,11.5,"household-based offset",0,1,1,9.0331,31.483,41.0398,177.4547,48.7243,218,216,1029,138,362,60,30,324,6.57,1243,1244,8,3,2,1,1,1,1,1,"bimodal",1121,400,5,1143,449,5,354,26,285,28,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002302",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.0582,37.5624,37.5624,177.9926,37.5624,215,212,987,134,361,60,30,324,7.73,1282,1281,8,3,2,2,1,1,1,1,"bimodal",1117,397,5,1158,438,4,355,25,300,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002303",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.261,37.5679,37.5679,178.2044,37.5679,215,212,987,134,361,60,30,324,7.73,1296,1289,8,3,2,2,1,1,1,1,"bimodal",1118,397,5,1160,439,4,355,24,301,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002304",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.4954,37.1681,37.1681,178.5489,37.1681,215,213,991,134,361,60,30,324,7.47,1300,1304,8,3,2,2,1,1,1,1,"bimodal",1119,398,5,1163,440,4,355,24,301,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002305",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.8378,37.8107,37.8107,178.7637,37.8107,215,213,991,134,361,60,30,324,7.47,1297,1305,8,3,2,2,1,1,1,1,"bimodal",1120,398,5,1163,441,4,355,24,301,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002306",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.321,37.582,37.582,178.2645,37.582,215,212,987,134,361,60,30,324,7.73,1296,1289,8,3,2,2,1,1,1,1,"bimodal",1118,397,5,1160,439,4,355,24,301,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002307",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.8155,37.0367,37.0367,178.919,37.0367,215,213,991,134,361,60,30,324,7.47,1300,1304,8,3,2,2,1,1,1,1,"bimodal",1120,398,5,1165,441,4,356,24,302,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002308",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.0722,37.5723,37.5723,178.0054,37.5723,215,212,987,134,361,60,30,324,7.73,1282,1281,8,3,2,2,1,1,1,1,"bimodal",1117,397,5,1159,438,4,355,25,300,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002309",0.586751282215118,31.7181549072266,2,,,"EA-based offset",0,1,1,13.2383,37.5147,37.5147,178.1911,37.5147,215,212,987,134,361,60,30,324,7.73,1296,1289,8,3,2,2,1,1,1,1,"bimodal",1118,397,5,1160,439,4,355,24,301,24,60.213,0.60268,79.4,142.7,66.03,0.6065,71,149,54.52,0.60186,237.5,326.2,53,0.6091,239,324
"1073002702",0.402623325586319,32.0810546875,2,,,"EA-based offset",0,1,61,3.5933,9.3059,52.859,176.9516,9.3059,211,214,1207,164,403,60,30,324,8.91,1292,1280,8,2,1,2,1,1,1,2,"bimodal",1149,434,5,1220,580,4,363,26,286,28,56.685,0.60696,82.2,140,57.21,0.6194,85,148,53.025,0.60126,236.4,324.3,47.05,0.6027,244,329
"1081000201",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.232,1.0856,40.6244,130.165,21.1916,214,216,1386,196,475,60,30,324,7.13,1205,1217,8,2,2,1,1,1,1,1,"bimodal",1246,486,5,1167,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000202",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.2149,1.2114,40.3544,130.4345,20.9268,214,216,1386,196,475,57,30,324,7.13,1194,1207,8,2,2,1,1,1,1,1,"bimodal",1246,486,5,1168,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"108100020203",0.286152809858322,32.6383666992188,1,,33.4000015258789,"household-based offset",1,1,61,0.9453,8.0237,8.0237,163.6286,8.0237,218,219,1334,192,473,49,14,314,5.52,1156,1147,8,3,2,2,1,1,1,2,"bimodal",1136,462,5,1198,625,5,330,25,246,24,31.224,0.37743,105.8,118.2,24.58,0.3357,108,97,30.015,0.38049,246.7,304,24.16,0.3638,252,312
"1081000203",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.1992,1.1855,40.3766,130.4125,20.9472,214,216,1386,196,475,57,30,324,7.13,1194,1207,8,2,2,1,1,1,1,1,"bimodal",1246,486,5,1168,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000206",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.1274,0.8952,40.7992,129.993,21.3504,214,216,1386,196,475,51,30,324,7.13,1198,1209,8,2,2,1,1,1,1,1,"bimodal",1246,486,5,1166,543,5,371,25,262,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000208",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.3167,1.2802,40.4072,130.3807,20.9887,213,216,1389,195,474,57,30,324,12.95,1199,1208,13,2,2,1,1,1,1,1,"bimodal",1246,486,5,1168,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"108100020802",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.3308,1.2718,40.4529,130.3349,21.0348,213,216,1389,195,474,57,30,324,12.95,1207,1217,13,2,2,1,1,1,1,1,"bimodal",1246,486,5,1168,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000209",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.408,1.2666,40.6251,130.1624,21.2099,213,216,1389,195,474,60,30,324,12.95,1222,1241,13,2,2,1,1,1,1,1,"bimodal",1246,486,5,1168,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000211",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.236,1.1001,40.6051,130.1842,21.1733,214,216,1386,196,475,60,30,324,7.13,1205,1217,8,2,2,1,1,1,1,1,"bimodal",1246,486,5,1167,544,5,371,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000214",0.354955315589905,32.9335060119629,2,,,"EA-based offset",1,1,1,1.7609,1.5659,41.3369,129.4497,21.942,210,213,1424,193,485,60,30,324,12.28,1257,1263,13,2,2,1,1,1,1,1,"bimodal",1246,486,5,1167,545,5,370,25,261,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000301",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.5746,5.1057,42.1011,106.1879,45.3181,215,220,1351,196,473,51,30,324,7.48,1263,1268,8,2,2,1,1,1,1,1,"bimodal",1229,476,5,1154,519,5,373,25,288,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000302",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.3268,5.2589,42.2717,106.4313,45.0865,215,220,1351,196,473,51,30,324,7.48,1242,1249,8,2,2,1,1,1,1,1,"bimodal",1229,476,5,1154,519,5,373,25,288,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000303",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.461,4.8277,41.8434,106.085,45.4617,215,219,1352,196,473,46,30,324,7.98,1264,1277,8,2,2,1,1,1,1,1,"bimodal",1228,475,5,1152,519,5,372,25,289,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000307",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.6162,5.0679,42.0603,106.1389,45.3662,215,220,1351,196,473,51,30,324,7.48,1263,1268,8,2,2,1,1,1,1,1,"bimodal",1229,476,5,1154,519,5,373,25,288,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000308",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.5239,4.7403,41.754,105.9929,45.5553,215,219,1352,196,473,49,30,324,7.98,1273,1286,8,2,2,1,1,1,1,1,"bimodal",1227,475,5,1152,519,5,372,25,289,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000309",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.4669,4.6867,41.7055,105.9911,45.5694,215,219,1352,196,473,46,30,324,7.98,1271,1284,8,2,2,1,1,1,1,1,"bimodal",1227,475,5,1152,519,5,372,25,289,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1081000310",0.411417484283447,33.1413688659668,2,,,"EA-based offset",1,1,1,0.5736,5.1766,42.1693,106.2332,45.2664,215,220,1351,196,473,51,30,324,7.48,1256,1261,8,2,2,1,1,1,1,1,"bimodal",1229,476,5,1154,519,5,373,25,288,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000601",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,14.9567,18.924,52.3363,108.0006,45.7714,220,224,1380,208,512,26,30,314,5.73,1141,1134,8,3,3,1,2,1,1,1,"bimodal",1240,483,6,1187,534,5,373,26,293,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000603",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,15.6185,19.4824,52.6953,107.9638,46.0655,218,222,1397,209,517,28,30,314,13.2,1160,1158,8,3,3,1,2,1,1,1,"bimodal",1240,483,6,1191,534,5,373,26,294,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000604",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,15.7189,19.4788,52.5963,107.7633,46.2922,220,224,1392,211,520,20,210,314,2.5,1148,1149,8,3,3,1,2,1,1,1,"bimodal",1240,483,6,1192,534,5,373,26,295,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000605",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,14.6878,18.7357,52.2532,108.0942,45.5813,220,224,1380,208,512,26,30,314,5.73,1147,1144,8,3,3,1,2,1,1,1,"bimodal",1240,484,6,1185,534,5,373,26,292,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000608",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,15.6716,19.4526,52.5949,107.7967,46.2422,220,224,1392,211,520,16,210,314,2.5,1147,1148,8,3,3,1,2,1,1,1,"bimodal",1240,483,6,1192,534,5,373,26,295,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"108300060802",0.295946836471558,32.6776695251465,1,,53.2000007629395,"household-based offset",0,1,1,2.981,9.0561,11.5331,159.5669,24.1582,217,219,1364,196,483,75,14,314,3.53,1174,1170,8,3,2,1,2,1,1,1,"bimodal",1169,470,6,1220,629,5,339,25,251,24,49.38,0.54163,89.2,135.8,58.98,0.5468,77,139,42.861,0.54681,238.9,322.3,39.95,0.5292,233,324
"108300060803",0.359630525112152,33.1372489929199,1,,12.8999996185303,"household-based offset",1,1,61,4.5856,7.3104,42.939,104.6643,46.6387,220,225,1320,194,469,56,30,314,4.09,1180,1173,3,2,2,1,1,1,1,1,"bimodal",1235,478,5,1168,522,5,376,25,286,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000609",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,15.1932,19.1113,52.4445,107.9625,45.8986,218,222,1397,209,517,22,210,314,13.2,1146,1144,8,3,3,1,2,1,1,1,"bimodal",1240,483,6,1188,534,5,373,26,293,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000610",0.316349565982819,33.1603584289551,2,,,"EA-based offset",0,1,1,14.7673,18.7731,52.2475,108.0283,45.6733,220,224,1380,208,512,26,30,314,5.73,1142,1134,8,3,3,1,2,1,1,1,"bimodal",1240,483,6,1186,534,5,373,26,292,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000901",0.369690954685211,33.1874313354492,2,,,"EA-based offset",1,1,2,4.8028,4.8645,40.2715,102.3179,48.9874,221,226,1319,194,470,59,30,314,3.84,1172,1173,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1168,520,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000902",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,7.7933,7.131,39.7915,99.5685,51.8056,215,218,1386,205,497,53,30,324,7.05,1269,1273,8,3,3,2,2,2,2,2,"bimodal",1233,479,5,1188,531,5,376,26,297,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"108300090202",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,8.8064,8.3382,39.3805,98.1739,53.2842,216,220,1386,206,499,49,30,324,7.54,1290,1296,8,3,3,2,2,2,2,2,"bimodal",1235,481,5,1204,541,5,377,26,302,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000903",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,8.241,7.7266,39.3143,98.5474,52.8625,213,217,1403,207,503,55,30,324,6.71,1286,1285,8,3,3,2,2,2,2,2,"bimodal",1235,480,5,1199,538,5,377,26,301,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000904",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,9.3136,8.8248,39.7915,98.2858,53.2257,216,220,1386,206,499,46,20,324,7.54,1265,1261,8,3,3,2,2,2,2,2,"bimodal",1235,481,5,1205,540,5,376,26,302,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000905",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,7.8504,7.143,40.049,99.8878,51.4875,215,218,1383,204,495,53,30,324,7.48,1293,1287,8,3,3,2,2,2,2,2,"bimodal",1233,479,5,1186,529,5,376,25,296,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000906",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,7.7999,7.1421,39.7737,99.5376,51.8371,215,218,1386,205,497,53,30,324,7.05,1269,1273,8,3,3,2,2,2,2,2,"bimodal",1233,479,5,1189,531,5,376,26,297,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000907",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,8.0549,7.3996,39.9299,99.5357,51.8573,215,218,1386,205,497,53,30,324,7.05,1260,1256,8,3,3,2,2,2,2,2,"bimodal",1233,479,5,1190,532,5,376,25,297,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000908",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,9.1088,8.6131,39.7141,98.3545,53.1352,216,220,1386,206,499,47,30,324,7.54,1269,1270,8,3,3,2,2,2,2,2,"bimodal",1235,481,5,1204,540,5,376,26,302,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000909",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,7.9679,7.3069,39.9005,99.5702,51.8161,215,218,1386,205,497,53,30,324,7.05,1268,1259,8,3,3,2,2,2,2,2,"bimodal",1233,479,5,1189,531,5,376,25,297,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083000910",0.369690954685211,33.1874313354492,2,,,"EA-based offset",0,1,1,8.379,7.8757,39.3344,98.4612,52.9598,213,217,1403,207,503,55,30,324,6.71,1279,1280,8,3,3,2,2,2,2,2,"bimodal",1235,481,5,1200,538,5,377,26,301,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001302",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.3576,7.3393,41.7581,102.2055,49.1575,213,217,1404,205,501,60,30,324,8.47,1291,1297,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1175,524,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001303",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.9769,7.237,40.295,100.1357,51.2457,215,218,1383,204,495,53,30,324,7.48,1288,1281,8,3,3,2,2,2,2,2,"bimodal",1232,479,5,1184,528,5,376,25,295,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001304",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.0162,6.7758,41.3322,102.0745,49.2583,214,218,1385,202,492,60,30,314,10.35,1268,1261,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1174,523,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"108300130403",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,6.9858,6.751,41.3214,102.0821,49.2494,214,218,1385,202,492,60,30,314,10.35,1268,1261,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1174,523,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001305",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.4194,7.4325,41.8226,102.217,49.1521,213,217,1404,205,501,60,30,324,8.47,1294,1303,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1175,524,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001306",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.36,7.3655,41.7856,102.2243,49.14,213,217,1404,205,501,60,30,324,8.47,1291,1297,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1175,524,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001307",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.9313,7.2857,41.1947,101.3653,50.0091,213,217,1398,205,499,60,30,324,7.87,1305,1313,8,3,3,2,2,2,2,2,"bimodal",1232,478,5,1177,525,5,376,25,292,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001309",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,6.9549,6.6539,41.193,101.968,49.3607,214,218,1385,202,492,60,30,314,10.35,1267,1257,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1174,523,5,376,25,291,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001310",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.5596,7.6376,41.9636,102.2408,49.1428,213,217,1404,205,501,60,30,324,8.47,1304,1316,8,3,3,2,2,2,2,2,"bimodal",1233,478,5,1176,525,5,376,25,290,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001311",0.376263439655304,33.1910133361816,2,,,"EA-based offset",0,1,1,7.6353,6.8383,40.3171,100.491,50.8633,219,223,1347,200,483,53,30,314,12,1262,1279,13,3,3,2,2,2,2,2,"bimodal",1232,478,5,1179,525,5,376,25,294,24,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001603",0.112189784646034,33.4779624938965,2,,,"EA-based offset",0,1,2,39.6981,47.981,57.6786,80.5766,85.9524,221,224,1406,225,571,0,210,314,1.75,1141,1145,3,7,7,7,7,7,7,7,"bimodal",1262,504,6,1223,543,6,372,27,261,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001604",0.112189784646034,33.4779624938965,2,,,"EA-based offset",0,1,1,39.8089,48.051,57.7872,80.6516,85.9662,221,224,1406,225,571,0,210,314,1.75,1141,1141,3,7,7,7,7,7,7,7,"bimodal",1262,504,6,1222,543,6,371,27,261,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
"1083001606",0.112189784646034,33.4779624938965,2,,,"EA-based offset",0,1,1,39.5996,47.962,57.5895,80.4617,85.999,221,224,1406,225,571,0,210,314,1.75,1134,1141,3,7,7,7,7,7,7,7,"bimodal",1262,504,6,1223,543,6,372,27,261,28,60.695,0.55632,79.3,131,68.81,0.5674,60,134,45.812,0.55315,242,317.8,48.29,0.5539,234,316
