"HHID","region","urban","regurb","stratum","comm","h1aq1","h1aq2b","h1aq3b","h1aq4b","day","month","year","interview_result","reason","hh_status","spitoff09_10","spitoff10_11","wgt10"
"3033001509",3,0,30,5,"3030015","ARUA","MADI-OKOLLO","OKOLLO","OKOLLO",2,4,2011,1,,1,0,0,2373.25244140625
"3033001511",3,0,30,5,"3030015","ARUA","MADI-OKOLLO","OKOLLO","OKOLLO",2,9,2011,1,,1,0,0,2504.91479492188
"3033001512",3,0,30,5,"3030015","ARUA","MADI-OKOLLO","OKOLLO","OKOLLO",1,9,2011,1,,1,0,0,1175.31115722656
"3033001513",3,0,30,5,"3030015","ARUA","MADI-OKOLLO","OKOLLO","OKOLLO",2,9,2011,1,,1,0,0,3026.95263671875
"3033003301",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",14,12,2010,1,,1,0,0,2809.04296875
"3033003302",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",14,12,2010,1,,1,0,0,2893.51440429688
"3033003303",3,0,30,5,"3030033","ARUA","TEREGO","KATRINI","OCOPI",16,6,2011,1,,1,0,0,1483.26940917969
"3033003304",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",16,6,2011,1,,1,0,0,2636.01806640625
"3033003306",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",14,12,2010,1,,1,0,0,1444.92504882813
"3033003307",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",14,12,2010,1,,1,0,0,2762.77026367188
"3033003308",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",16,12,2010,1,,1,0,0,2592.59521484375
"3033003309",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",16,6,2011,1,,1,0,0,1392.17761230469
"3033003311",3,0,30,5,"3030033","ARUA","VURRA","LOGIRI","LAZEBU",14,6,2011,1,,1,0,0,2612.85083007813
"3041000202",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","LAYIBI","PATUDA",22,4,2011,1,,1,0,0,599.656066894531
"3041000203",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","PECE","LABOURLINE",15,4,2011,1,,1,0,0,622.000122070313
"3041000204",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","LAROO","PECE PRISONS",16,4,2011,1,,1,0,0,461.782989501953
"3041000205",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","PECE","LABOURLINE",15,10,2010,1,,1,0,0,923.565979003906
"3041000207",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","PECE","LABOURLINE",15,10,2010,1,,1,0,0,1365.53344726563
"304100020702",2,1,21,2,"3040002","BUSIA","SAMIA BUGWE","BUSIA TOWN COUNCIL","CENTRAL WARD",10,6,2011,1,,1,1,0,1011.13830566406
"304100020707",2,1,21,2,"3040002","BUSIA","SAMIA BUGWE","BUSIA TOWN COUNCIL","NORTH EAST A WARD",8,6,2011,1,,1,1,0,2549.31884765625
"3041000208",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","PECE","LABOURLINE",15,10,2010,1,,1,0,0,1238.4306640625
"3041000209",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","LAROO","AGWEE",16,4,2011,1,,1,0,0,896.16650390625
"3041000210",3,1,31,2,"3040002","GULU","GULU MUNICIPALITY","PECE","LABOURLINE",16,10,2010,1,,1,0,0,574.618835449219
"3041000401",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",7,2,2011,1,,1,0,0,417.573028564453
"3041000402",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",7,2,2011,1,,1,0,0,417.573028564453
"3041000403",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",8,2,2011,1,,1,0,0,512.291137695313
"304100040304",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",7,8,2011,1,,1,1,0,484.091888427734
"3041000404",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",7,2,2011,1,,1,0,0,801.31103515625
"3041000406",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",7,2,2011,1,,1,0,0,417.573028564453
"3041000408",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",8,8,2011,1,,1,0,0,808.415954589844
"3041000409",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",8,8,2011,1,,1,0,0,417.573028564453
"3041000410",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","PECE","PAWEL",,,,2,5,1,0,0,1208.95825195313
"304100041001",3,1,31,2,"3040004","GULU","ASWA","BUNGATIRA","PUNENA",25,9,2011,1,,1,1,0,582.686828613281
"3041000411",3,1,31,2,"3040004","GULU","GULU MUNICIPALITY","LAROO","QUEENS AVENUE",7,8,2011,1,,1,0,0,417.573028564453
"3041000701",3,1,31,2,"3040007","GULU","ASWA","UNYAMA","ANGAYA",24,5,2011,1,,1,0,0,417.573028564453
"304100070102",3,1,31,2,"3040007","GULU","ASWA","PAICHO","KAL-ALII",20,5,2011,1,,1,1,0,548.974914550781
"304100070105",3,1,31,2,"3040007","GULU","ASWA","PAICHO","KALUMU",24,5,2011,1,,1,1,0,417.573028564453
"3041000702",3,1,31,2,"3040007","GULU","GULU MUNICIPALITY","LAROO","PECE PRISONS",23,11,2010,1,,1,0,0,417.573028564453
"3041000703",3,1,31,2,"3040007","GULU","OMORO","KORO","ACOYO",26,5,2011,1,,1,0,0,417.573028564453
"3041000704",3,1,31,2,"3040007","GULU","ASWA","UNYAMA","ANGAYA",24,5,2011,1,,1,0,0,417.573028564453
"3041000705",3,1,31,2,"3040007","GULU","ASWA","UNYAMA","ANGAYA",24,5,2011,1,,1,0,0,417.573028564453
"3041000706",3,1,31,2,"3040007","GULU","GULU MUNICIPALITY","LAROO","PECE PRISONS",23,11,2010,1,,1,0,0,417.573028564453
"3041000708",3,1,31,2,"3040007","GULU","OMORO","KORO","ACOYO",26,5,2011,1,,1,0,0,417.573028564453
"304100070802",3,1,31,2,"3040007","AMURU","KILAK","LAMOGI","COKE",25,5,2011,1,,1,1,0,417.573028564453
"304100070803",3,1,31,2,"3040007","GULU","OMORO","KORO","ACOYO",23,5,2011,1,,1,1,0,417.573028564453
"3041000710",3,1,31,2,"3040007","GULU","GULU MUNICIPALITY","LAROO","PECE PRISONS",25,5,2011,1,,1,0,0,417.573028564453
"3041000711",3,1,31,2,"3040007","GULU","ASWA","UNYAMA","ANGAYA",24,5,2011,1,,1,0,0,417.573028564453
"3043000901",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",26,3,2011,1,,1,0,0,564.49560546875
"3043000902",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",25,3,2011,1,,1,0,0,535.25244140625
"3043000903",3,0,30,5,"3040009","GULU","ASWA","AWACH","GWENGDIYA",26,9,2011,1,,1,0,0,852.9375
"3043000904",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",25,3,2011,1,,1,0,0,489.037139892578
"3043000905",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",25,3,2011,1,,1,0,0,535.25244140625
"3043000906",3,0,30,5,"3040009","GULU","ASWA","PATIKO","PUGWENYI",26,9,2011,1,,1,0,0,489.037139892578
"3043000907",3,0,30,5,"3040009","GULU","ASWA","UNYAMA","ODING",27,9,2011,1,,1,0,0,489.037139892578
"3043000909",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",25,9,2011,1,,1,0,0,489.037139892578
"3043000910",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",26,3,2011,1,,1,0,0,462.818115234375
"3043000911",3,0,30,5,"3040009","GULU","ASWA","BUNGATIRA","AGONGA",25,9,2011,1,,1,0,0,747.0419921875
"3043001401",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",18,1,2011,1,,1,0,0,4229.6455078125
"3043001402",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,1,2011,1,,1,0,0,3441.01245117188
"3043001403",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,1,2011,1,,1,0,0,3289.69555664063
"3043001404",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,1,2011,1,,1,0,0,2160.61450195313
"3043001405",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,1,2011,1,,1,0,0,1894.33996582031
"3043001406",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,7,2011,1,,1,0,0,867.3564453125
"3043001407",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,7,2011,1,,1,0,0,2005.2666015625
"3043001408",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,7,2011,1,,1,0,0,4989.32763671875
"304300140803",3,0,30,5,"3040014","GULU","GULU MUNICIPALITY","BAR-DEGE","KANYAGOGA",8,8,2011,1,,1,1,0,7201.3564453125
"3043001409",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",17,7,2011,1,,1,0,0,1672.39685058594
"3043001410",3,0,30,5,"3040014","GULU","OMORO","BOBI","PALWO",18,7,2011,1,,1,0,0,1800.24609375
"3051000101",3,1,31,2,"3050001","KITGUM","CHUA","MUCHWINI","AKARA",28,3,2011,1,,1,0,0,1508.09069824219
"3051000102",3,1,31,2,"3050001","KITGUM","CHUA","KITGUM TOWN COUNCIL","PONGDWONGO WARD",29,3,2011,1,,1,0,0,417.573028564453
"3051000103",3,1,31,2,"3050001","KITGUM","CHUA","MUCHWINI","AKARA",28,9,2011,1,,1,0,0,987.623291015625
"3051000105",3,1,31,2,"3050001","KITGUM","CHUA","KITGUM TOWN COUNCIL","PONGDWONGO WARD",28,3,2011,1,,1,0,0,885.204650878906
"3051000107",3,1,31,2,"3050001","KITGUM","CHUA","KITGUM TOWN COUNCIL","PONGDWONGO WARD",29,3,2011,1,,1,0,0,893.053405761719
"3051000108",3,1,31,2,"3050001","LAMWO","LAMWO","PADIBE WEST","MADI-KILOCH",29,9,2011,1,,1,0,0,1132.51940917969
"3051000109",3,1,31,2,"3050001","KITGUM","CHUA","KITGUM TOWN COUNCIL","PONGDWONGO WARD",28,9,2011,1,,1,0,0,718.401184082031
"3051000110",3,1,31,2,"3050001","KITGUM","CHUA","KITGUM TOWN COUNCIL","PONGDWONGO WARD",28,9,2011,1,,1,0,0,901.651123046875
"3063000202",3,0,30,5,"3060002","KAABONG","DODOTH","KAPEDO","KAPEDO",7,8,2011,1,,1,0,0,1095.38720703125
"3063000601",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",20,12,2010,1,,1,0,0,1459.74816894531
"3063000602",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",20,12,2010,1,,1,0,0,642.4013671875
"3063000603",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",20,6,2011,1,,1,0,0,729.874084472656
"3063000608",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",20,6,2011,1,,1,0,0,702.994995117188
"3063000609",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",21,12,2010,1,,1,0,0,1459.74816894531
"3063000610",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",20,12,2010,1,,1,0,0,1536.04565429688
"3063000612",3,0,30,5,"3060006","KOTIDO","JIE","KOTIDO","LOSILANG",20,12,2010,1,,1,0,0,735.576477050781
"3063000701",3,0,30,5,"3060007","KOTIDO","JIE","KOTIDO","LOSILANG",25,5,2011,1,,1,0,0,6844.91015625
"3063000703",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",28,4,2011,1,,1,0,0,1649.92578125
"3063000704",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",26,4,2011,1,,1,0,0,3502.8095703125
"3063000705",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",26,4,2011,1,,1,0,0,1320.31274414063
"3063000706",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",26,10,2010,1,,1,0,0,2640.62548828125
"3063000708",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",27,4,2011,1,,1,0,0,655.285095214844
"3063000709",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",27,10,2010,1,,1,0,0,2324.15600585938
"3063000710",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",27,10,2010,1,,1,0,0,1330.62805175781
"3063000711",3,0,30,5,"3060007","KOTIDO","JIE","RENGEN","KOTYANG",26,10,2010,1,,1,0,0,1355.35021972656
"3071000201",3,1,31,2,"3070002","LIRA","LIRA MUNICIPALITY","OJWINA","IPITO-AWENO",21,10,2010,1,,1,0,0,459.462219238281
"3071000202",3,1,31,2,"3070002","LIRA","LIRA MUNICIPALITY","OJWINA","IPITO-AWENO",21,10,2010,1,,1,0,0,987.726623535156
"3071000203",3,1,31,2,"3070002","LIRA","LIRA MUNICIPALITY","OJWINA","IPITO-AWENO",27,10,2010,1,,1,0,0,417.573028564453
"3071000207",3,1,31,2,"3070002","LIRA","LIRA MUNICIPALITY","RAILWAYS","RAILWAY QUARTERS",22,10,2010,1,,1,0,0,517.648681640625
"3071000208",3,1,31,2,"3070002","LIRA","LIRA MUNICIPALITY","OJWINA","IPITO-AWENO",22,4,2011,1,,1,0,0,725.659973144531
"3071000211",3,1,31,2,"3070002","ALEBTONG","MOROTO","ALOI","AKWANGKEL",24,4,2011,1,,1,0,0,504.266845703125
"3071000501",3,1,31,2,"3070005","ALEBTONG","MOROTO","ABIA","ABANGOIMANY",21,1,2011,1,,1,0,0,720.074340820313
"3071000503",3,1,31,2,"3070005","LIRA","LIRA MUNICIPALITY","ADYEL","STARCH FACTORY",22,7,2011,1,,1,0,0,1066.09997558594
"307100050306",3,1,31,2,"3070005","OYAM","OYAM","OTWAL","ACOKARA",9,8,2011,1,,1,1,0,1442.02624511719
"307100050307",3,1,31,2,"3070005","OYAM","OYAM","ALEKA","ALIBI",9,8,2011,1,,1,1,0,2991.91528320313
"3071000506",3,1,31,2,"3070005","LIRA","LIRA MUNICIPALITY","ADYEL","STARCH FACTORY",22,1,2011,1,,1,0,0,519.019226074219
"3071000507",3,1,31,2,"3070005","LIRA","LIRA MUNICIPALITY","ADYEL","STARCH FACTORY",22,1,2011,1,,1,0,0,2109.97705078125
"307100050702",3,1,31,2,"3070005","LIRA","LIRA MUNICIPALITY","ADYEL","STARCH FACTORY",2,9,2011,1,,1,1,0,5734.92138671875
"3071000508",3,1,31,2,"3070005","LIRA","LIRA MUNICIPALITY","ADYEL","STARCH FACTORY",22,7,2011,1,,1,0,0,632.746704101563
"3071000701",3,1,31,2,"3070007","LIRA","LIRA MUNICIPALITY","LIRA CENTRAL","IREDA WEST",28,11,2010,1,,1,0,0,1181.60095214844
"3071000702",3,1,31,2,"3070007","LIRA","LIRA MUNICIPALITY","LIRA CENTRAL","IREDA WEST",28,5,2011,1,,1,0,0,645.759033203125
"3071000703",3,1,31,2,"3070007","LIRA","LIRA MUNICIPALITY","LIRA CENTRAL","IREDA WEST",28,11,2010,1,,1,0,0,1404.16015625
"3071000704",3,1,31,2,"3070007","OTUKE","OTUKE","OKWANG","ARWOTNGO",27,5,2011,1,,1,0,0,1502.52294921875
"307100070403",3,1,31,2,"3070007","OTUKE","OTUKE","OKWANG","ARWOTNGO",27,5,2011,1,,1,1,0,1530.43884277344
"307100070405",3,1,31,2,"3070007","LIRA","LIRA MUNICIPALITY","LIRA CENTRAL","IREDA WEST",27,5,2011,1,,1,1,0,2425.208984375
"3071000706",3,1,31,2,"3070007","LIRA","LIRA MUNICIPALITY","OJWINA","OBUTOWELLO",27,5,2011,1,,1,0,0,569.156188964844
"3071000714",3,1,31,2,"3070007","LIRA","LIRA MUNICIPALITY","OJWINA","OBUTOWELLO",27,5,2011,1,,1,0,0,417.573028564453
"3073001201",3,0,30,5,"3070012","OYAM","OYAM","OTWAL","ANYOMOLYEC",12,12,2010,1,,1,0,0,4031.03466796875
"3073001204",3,0,30,5,"3070012","LIRA","ERUTE","NGETTA","TELELA",12,12,2010,1,,1,0,0,5155.17919921875
"3073001206",3,0,30,5,"3070012","ALEBTONG","MOROTO","ALOI","AMURIA",15,12,2010,1,,1,0,0,2433.72729492188
"3073001207",3,0,30,5,"3070012","LIRA","ERUTE","NGETTA","ANYANGAPUC",15,12,2010,1,,1,0,0,4411.86962890625
"3073001208",3,0,30,5,"3070012","LIRA","ERUTE","NGETTA","TELELA",12,12,2010,1,,1,0,0,2412.337890625
"3073001209",3,0,30,5,"3070012","LIRA","ERUTE","NGETTA","TELELA",12,12,2010,1,,1,0,0,4297.8173828125
"3073001210",3,0,30,5,"3070012","LIRA","ERUTE","NGETTA","TELELA",12,12,2010,1,,1,0,0,2850.54370117188
"3073001701",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",23,1,2011,1,,1,0,0,1428.23217773438
"3073001702",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",23,1,2011,1,,1,0,0,1644.8681640625
"3073001703",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",24,1,2011,1,,1,0,0,1417.16015625
"3073001706",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",23,7,2011,1,,1,0,0,1563.33251953125
"3073001707",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",22,7,2011,1,,1,0,0,5396.962890625
"307300170702",3,0,30,5,"3070017","ALEBTONG","MOROTO","ABAKO","ALANYI",24,7,2011,1,,1,1,0,2667.07421875
"307300170709",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","OJUL",3,9,2011,1,,1,1,0,2740.07373046875
"3073001708",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",23,7,2011,1,,1,0,0,1285.64819335938
"307300170804",3,0,30,5,"3070017","ALEBTONG","MOROTO","ABAKO","ALANYI",23,7,2011,1,,1,1,0,1349.24072265625
"3073001709",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",23,7,2011,1,,1,0,0,1563.33251953125
"3073001710",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",24,7,2011,1,,1,0,0,664.934448242188
"3073001714",3,0,30,5,"3070017","ALEBTONG","MOROTO","AWEI","ACEDE",24,7,2011,1,,1,0,0,1417.16015625
"3073001801",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",3,9,2011,1,,1,0,0,1620.48352050781
"3073001802",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",25,4,2011,1,,1,0,0,1708.26416015625
"3073001803",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",25,10,2010,1,,1,0,0,816.572021484375
"3073001804",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",26,4,2011,1,,1,0,0,789.702575683594
"3073001805",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",25,10,2010,1,,1,0,0,1723.41064453125
"3073001806",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",26,4,2011,1,,1,0,0,2127.38745117188
"3073001808",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",23,10,2010,1,,1,0,0,1470.10339355469
"307300180802",3,0,30,5,"3070018","LIRA","ERUTE","AGALI","OCAMONYANG",9,8,2011,1,,1,1,0,1555.73962402344
"307300180803",0,1,11,1,"3070018","KAMPALA","KCCA","RUBAGA DIVISION","KASUBI",18,9,2011,1,,1,1,0,2322.15161132813
"3073001809",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",26,4,2011,1,,1,0,0,2010.86096191406
"3073001810",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",23,4,2011,1,,1,0,0,789.702575683594
"3073001811",3,0,30,5,"3070018","ALEBTONG","MOROTO","AWEI","OJUL",23,10,2010,1,,1,0,0,847.510620117188
"3073002002",3,0,30,5,"3070020","ALEBTONG","MOROTO","APALA","ABIITING",12,2,2011,1,,1,0,0,621.223083496094
"3073002005",3,0,30,5,"3070020","ALEBTONG","MOROTO","ABIA","ATINKOK",12,2,2011,1,,1,0,0,1476.00793457031
"3073002006",3,0,30,5,"3070020","ALEBTONG","MOROTO","APALA","ABIITING",12,8,2011,1,,1,0,0,1513.00390625
"3073002007",3,0,30,5,"3070020","ALEBTONG","MOROTO","ABIA","ATINKOK",12,8,2011,1,,1,0,0,1738.15966796875
"3073002201",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",3,12,2010,1,,1,0,0,980.760009765625
"307300220105",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",3,5,2011,1,,1,1,0,1322.6005859375
"3073002203",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",3,12,2010,1,,1,0,0,462.818115234375
"3073002204",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",3,5,2011,1,,1,0,0,462.818115234375
"3073002205",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",5,12,2010,1,,1,0,0,462.818115234375
"3073002206",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",5,5,2011,1,,1,0,0,622.9326171875
"3073002207",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",4,5,2011,1,,1,0,0,616.99267578125
"3073002208",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",3,5,2011,1,,1,0,0,462.818115234375
"3073002209",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",4,5,2011,1,,1,0,0,1045.13610839844
"307300220903",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ABUNGA",5,5,2011,1,,1,1,0,540.491760253906
"3073002210",3,0,30,5,"3070022","LIRA","ERUTE","BARR","ONYWAKO",3,5,2011,1,,1,0,0,707.75439453125
"3073002301",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,3,2011,1,,1,0,0,2238.39990234375
"3073002302",3,0,30,5,"3070023","ALEBTONG","MOROTO","AWEI","OWALO",31,9,2011,1,,1,0,0,2104.7158203125
"3073002303",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,3,2011,1,,1,0,0,1102.15930175781
"3073002304",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,3,2011,1,,1,0,0,1069.98364257813
"3073002305",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,3,2011,1,,1,0,0,3077.04443359375
"307300230503",3,0,30,5,"3070023","ALEBTONG","MOROTO","AWEI","OWALO",31,9,2011,1,,1,1,0,3192.12475585938
"3073002306",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,9,2011,1,,1,0,0,2608.87670898438
"3073002307",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,3,2011,1,,1,0,0,2201.52709960938
"3073002308",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,9,2011,1,,1,0,0,1151.78039550781
"3073002309",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",30,9,2011,1,,1,0,0,1052.35791015625
"3073002310",3,0,30,5,"3070023","LIRA","ERUTE","AGALI","APANYLONGO",31,9,2011,1,,1,0,0,995.252563476563
"3073002501",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",14,12,2010,1,,1,0,0,2450.79663085938
"3073002502",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,12,2010,1,,1,0,0,2216.33642578125
"3073002503",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,12,2010,1,,1,0,0,2079.81958007813
"3073002504",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",14,12,2010,1,,1,0,0,2425.72680664063
"3073002505",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,12,2010,1,,1,0,0,1376.09057617188
"3073002506",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",14,6,2011,1,,1,0,0,1117.99401855469
"3073002507",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,6,2011,1,,1,0,0,1223.61743164063
"3073002508",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,6,2011,1,,1,0,0,1031.84814453125
"3073002509",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,6,2011,1,,1,0,0,3990.14868164063
"307300250904",3,0,30,5,"3070025","LIRA","ERUTE","ADEKOKWOK","ANGWETANGWET",14,12,2010,1,,1,1,0,4493.126953125
"3073002510",3,0,30,5,"3070025","LIRA","ERUTE","NGETTA","IWAL",13,6,2011,1,,1,0,0,1099.57751464844
"3083000103",3,0,30,5,"3080001","NAPAK","BOKORA","IRIIRI","IRIIRI",25,10,2010,1,,1,0,0,731.085632324219
"3083000106",3,0,30,5,"3080001","NAPAK","BOKORA","IRIIRI","IRIIRI",31,4,2011,1,,1,0,0,547.752746582031
"3083000107",3,0,30,5,"3080001","NAPAK","BOKORA","IRIIRI","IRIIRI",29,10,2010,1,,1,0,0,599.418823242188
"3083000109",3,0,30,5,"3080001","NAPAK","BOKORA","IRIIRI","IRIIRI",31,10,2010,1,,1,0,0,2216.8125
"308300010901",3,0,30,5,"3080001","MOROTO","MATHENIKO","KATIKEKILE","KAKINGOL",31,4,2011,1,,1,1,0,1149.86010742188
"308300010903",3,0,30,5,"3080001","MOROTO","MATHENIKO","KATIKEKILE","KAKINGOL",31,4,2011,1,,1,1,0,1198.83764648438
"308300010905",3,0,30,5,"3080001","MOROTO","MATHENIKO","KATIKEKILE","KAKINGOL",31,4,2011,1,,1,1,0,2701.10473632813
"3083000110",3,0,30,5,"3080001","NAPAK","BOKORA","IRIIRI","IRIIRI",29,4,2011,1,,1,0,0,594.77197265625
"3083000111",3,0,30,5,"3080001","NAPAK","BOKORA","IRIIRI","IRIIRI",30,10,2010,1,,1,0,0,659.982055664063
"3083000201",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",29,7,2011,1,,1,0,0,1032.3203125
"3083000202",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",27,8,2011,1,,1,0,0,1020.30529785156
"3083000203",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",28,1,2011,1,,1,0,0,746.392028808594
"3083000204",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",27,1,2011,1,,1,0,0,524.059875488281
"3083000206",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",28,7,2011,1,,1,0,0,507.926574707031
"3083000207",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",28,7,2011,1,,1,0,0,623.730285644531
"3083000208",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",27,1,2011,1,,1,0,0,1102.90222167969
"3083000210",3,0,30,5,"3080002","NAPAK","BOKORA","LOTOME","LOMUNO",28,1,2011,1,,1,0,0,1020.30529785156
"3083000401",3,0,30,5,"3080004","MOROTO","MATHENIKO","NADUNGET","NAITAKWAE",24,5,2011,1,,1,0,0,1102.80920410156
"3083000402",3,0,30,5,"3080004","MOROTO","MATHENIKO","NADUNGET","NAITAKWAE",24,5,2011,1,,1,0,0,1160.326171875
